match_id,winner,raspberry_rounds,blueberry_rounds,rounds_played,raspberry_final_upgrades,blueberry_final_upgrades
1,raspberry,2,1,3,1,1
2,raspberry,2,1,3,1,2
3,blueberry,0,2,2,1,2
4,blueberry,1,2,3,1,3
5,blueberry,0,2,2,1,1
6,raspberry,2,1,3,1,2
7,raspberry,2,0,2,1,1
8,raspberry,2,0,2,2,1
9,raspberry,2,0,2,1,1
10,raspberry,2,0,2,1,1
11,blueberry,1,2,3,1,2
12,blueberry,0,2,2,1,1
13,blueberry,0,2,2,1,2
14,blueberry,0,2,2,1,1
15,blueberry,0,2,2,1,1
16,blueberry,0,2,2,1,2
17,raspberry,2,1,3,1,1
18,raspberry,2,1,3,1,1
19,blueberry,0,2,2,1,1
20,raspberry,2,0,2,1,1
21,blueberry,1,2,3,1,2
22,blueberry,0,2,2,1,1
23,blueberry,1,2,3,1,1
24,blueberry,1,2,3,1,2
25,blueberry,0,2,2,1,1
26,blueberry,0,2,2,1,1
27,blueberry,0,2,2,1,2
28,blueberry,0,2,2,1,2
29,blueberry,1,2,3,1,2
30,blueberry,1,2,3,1,1
31,blueberry,1,2,3,1,2
32,raspberry,2,0,2,1,1
33,blueberry,1,2,3,1,1
34,raspberry,2,0,2,2,1
35,blueberry,1,2,3,1,1
36,blueberry,0,2,2,1,1
37,raspberry,2,1,3,1,1
38,blueberry,1,2,3,1,2
39,raspberry,2,0,2,1,1
40,raspberry,2,1,3,1,1
41,raspberry,2,0,2,1,1
42,raspberry,2,0,2,1,1
43,blueberry,1,2,3,1,2
44,blueberry,1,2,3,1,3
45,raspberry,2,0,2,1,1
46,raspberry,2,0,2,1,1
47,blueberry,0,2,2,1,1
48,raspberry,2,1,3,1,1
49,blueberry,1,2,3,1,3
50,blueberry,1,2,3,1,1
51,raspberry,2,0,2,1,1
52,blueberry,0,2,2,1,1
53,raspberry,2,1,3,1,1
54,raspberry,2,1,3,1,1
55,raspberry,2,0,2,1,1
56,raspberry,2,1,3,1,2
57,blueberry,0,2,2,1,1
58,raspberry,2,0,2,1,2
59,raspberry,2,0,2,1,1
60,blueberry,0,2,2,1,1
61,blueberry,1,2,3,1,1
62,blueberry,1,2,3,1,1
63,blueberry,1,2,3,1,1
64,raspberry,2,0,2,1,1
65,raspberry,2,0,2,1,1
66,raspberry,2,1,3,1,1
67,blueberry,1,2,3,1,1
68,raspberry,2,0,2,1,1
69,raspberry,2,0,2,1,1
70,blueberry,0,2,2,1,2
71,blueberry,0,2,2,1,1
72,raspberry,2,1,3,1,1
73,raspberry,2,0,2,1,1
74,blueberry,1,2,3,1,3
75,raspberry,2,1,3,1,1
76,raspberry,2,1,3,1,1
77,blueberry,1,2,3,1,3
78,raspberry,2,0,2,1,1
79,raspberry,2,0,2,1,1
80,raspberry,2,0,2,1,1
81,blueberry,0,2,2,1,1
82,raspberry,2,0,2,1,1
83,raspberry,2,0,2,1,1
84,blueberry,1,2,3,1,2
85,raspberry,2,1,3,1,1
86,raspberry,2,0,2,1,1
87,raspberry,2,0,2,1,1
88,raspberry,2,1,3,1,1
89,raspberry,2,0,2,1,1
90,blueberry,1,2,3,1,2
91,blueberry,1,2,3,1,3
92,blueberry,1,2,3,1,1
93,blueberry,1,2,3,1,3
94,raspberry,2,1,3,1,1
95,raspberry,2,0,2,1,2
96,raspberry,2,0,2,1,1
97,raspberry,2,1,3,2,1
98,raspberry,2,1,3,1,1
99,blueberry,1,2,3,1,2
100,raspberry,2,0,2,1,1
101,raspberry,2,0,2,1,1
102,raspberry,2,0,2,1,1
103,raspberry,2,1,3,1,1
104,raspberry,2,1,3,1,2
105,blueberry,0,2,2,1,1
106,blueberry,0,2,2,1,2
107,raspberry,2,0,2,1,1
108,raspberry,2,0,2,1,1
109,raspberry,2,0,2,1,1
110,blueberry,0,2,2,1,1
111,raspberry,2,0,2,1,1
112,raspberry,2,0,2,1,1
113,raspberry,2,1,3,1,2
114,raspberry,2,1,3,1,1
115,blueberry,1,2,3,1,1
116,raspberry,2,0,2,1,1
117,raspberry,2,0,2,1,1
118,blueberry,0,2,2,1,2
119,blueberry,1,2,3,1,1
120,raspberry,2,0,2,1,1
