match_id,winner,raspberry_rounds,blueberry_rounds,rounds_played,raspberry_final_upgrades,blueberry_final_upgrades,raspberry_strategy,blueberry_strategy
1,blueberry,0,2,2,1,0,mixed_composition,swarm_focus
2,blueberry,0,2,2,1,0,mixed_composition,swarm_focus
3,blueberry,1,2,3,1,0,mixed_composition,swarm_focus
4,blueberry,0,2,2,1,0,mixed_composition,swarm_focus
5,blueberry,0,2,2,1,0,mixed_composition,swarm_focus
6,raspberry,2,0,2,3,0,mixed_composition,swarm_focus
7,blueberry,0,2,2,1,0,mixed_composition,swarm_focus
8,blueberry,0,2,2,1,0,mixed_composition,swarm_focus
9,blueberry,1,2,3,1,0,mixed_composition,swarm_focus
10,blueberry,0,2,2,1,0,mixed_composition,swarm_focus
11,raspberry,2,1,3,2,0,mixed_composition,swarm_focus
12,raspberry,2,0,2,3,0,mixed_composition,mixed_composition
13,blueberry,0,2,2,1,0,mixed_composition,swarm_focus
14,raspberry,2,1,3,2,0,mixed_composition,swarm_focus
15,raspberry,2,1,3,2,0,mixed_composition,swarm_focus
16,blueberry,0,2,2,1,0,mixed_composition,swarm_focus
17,blueberry,1,2,3,1,0,mixed_composition,swarm_focus
18,blueberry,0,2,2,2,0,mixed_composition,swarm_focus
19,blueberry,0,2,2,1,0,mixed_composition,swarm_focus
20,raspberry,2,0,2,2,0,mixed_composition,swarm_focus
21,blueberry,0,2,2,1,0,mixed_composition,swarm_focus
22,blueberry,0,2,2,1,0,mixed_composition,mixed_composition
23,blueberry,1,2,3,1,0,mixed_composition,swarm_focus
24,blueberry,0,2,2,2,0,mixed_composition,swarm_focus
25,blueberry,0,2,2,1,0,mixed_composition,swarm_focus
26,blueberry,1,2,3,1,0,mixed_composition,swarm_focus
27,blueberry,0,2,2,1,0,mixed_composition,swarm_focus
28,raspberry,2,1,3,2,0,mixed_composition,swarm_focus
29,raspberry,2,1,3,3,0,mixed_composition,mixed_composition
30,raspberry,2,1,3,3,0,mixed_composition,swarm_focus
31,blueberry,0,2,2,1,0,mixed_composition,swarm_focus
32,blueberry,0,2,2,1,0,mixed_composition,swarm_focus
33,blueberry,0,2,2,1,0,mixed_composition,swarm_focus
34,blueberry,1,2,3,1,0,mixed_composition,swarm_focus
35,raspberry,2,1,3,3,0,mixed_composition,mixed_composition
36,raspberry,2,1,3,2,0,mixed_composition,mixed_composition
37,blueberry,0,2,2,1,0,mixed_composition,mixed_composition
38,blueberry,1,2,3,2,0,mixed_composition,swarm_focus
39,raspberry,2,0,2,2,0,mixed_composition,swarm_focus
40,blueberry,1,2,3,2,0,mixed_composition,swarm_focus
41,blueberry,0,2,2,1,0,mixed_composition,swarm_focus
42,blueberry,0,2,2,1,0,mixed_composition,swarm_focus
43,blueberry,0,2,2,1,0,mixed_composition,swarm_focus
44,blueberry,1,2,3,1,0,mixed_composition,swarm_focus
45,blueberry,0,2,2,1,0,mixed_composition,mixed_composition
46,raspberry,2,1,3,1,0,mixed_composition,mixed_composition
47,blueberry,0,2,2,1,0,mixed_composition,swarm_focus
48,blueberry,1,2,3,1,0,mixed_composition,swarm_focus
49,blueberry,0,2,2,1,0,mixed_composition,mixed_composition
50,raspberry,2,1,3,1,0,mixed_composition,swarm_focus
51,blueberry,0,2,2,1,0,mixed_composition,swarm_focus
52,blueberry,1,2,3,1,0,mixed_composition,swarm_focus
53,blueberry,0,2,2,1,0,mixed_composition,mixed_composition
54,raspberry,2,0,2,2,0,mixed_composition,swarm_focus
55,blueberry,0,2,2,1,0,mixed_composition,swarm_focus
56,blueberry,0,2,2,1,0,mixed_composition,swarm_focus
57,blueberry,0,2,2,1,0,mixed_composition,swarm_focus
58,blueberry,0,2,2,1,0,mixed_composition,swarm_focus
59,blueberry,0,2,2,3,0,mixed_composition,swarm_focus
60,blueberry,0,2,2,1,0,mixed_composition,swarm_focus
61,blueberry,1,2,3,1,0,mixed_composition,swarm_focus
62,raspberry,2,0,2,2,0,mixed_composition,mixed_composition
63,blueberry,0,2,2,1,0,mixed_composition,swarm_focus
64,blueberry,1,2,3,1,0,mixed_composition,swarm_focus
65,raspberry,2,1,3,1,0,mixed_composition,swarm_focus
66,blueberry,0,2,2,1,0,mixed_composition,mixed_composition
67,blueberry,1,2,3,1,1,mixed_composition,swarm_focus
68,blueberry,0,2,2,1,0,mixed_composition,swarm_focus
69,blueberry,0,2,2,1,0,mixed_composition,swarm_focus
70,blueberry,1,2,3,1,0,mixed_composition,swarm_focus
71,raspberry,2,1,3,2,0,mixed_composition,swarm_focus
72,blueberry,0,2,2,1,0,mixed_composition,swarm_focus
73,raspberry,2,1,3,2,0,mixed_composition,swarm_focus
74,blueberry,0,2,2,1,0,mixed_composition,swarm_focus
75,blueberry,0,2,2,1,0,mixed_composition,swarm_focus
76,blueberry,0,2,2,1,0,mixed_composition,swarm_focus
77,blueberry,0,2,2,2,0,mixed_composition,swarm_focus
78,raspberry,2,1,3,2,0,mixed_composition,swarm_focus
79,blueberry,0,2,2,1,0,mixed_composition,swarm_focus
80,blueberry,0,2,2,1,0,mixed_composition,swarm_focus
