match_id,winner,raspberry_rounds,blueberry_rounds,rounds_played,raspberry_final_upgrades,blueberry_final_upgrades
1,raspberry,2,0,2,1,1
2,raspberry,2,0,2,1,1
3,blueberry,0,2,2,1,1
4,blueberry,0,2,2,1,2
5,raspberry,2,0,2,1,1
6,raspberry,2,1,3,1,2
7,blueberry,1,2,3,1,1
8,raspberry,2,0,2,2,1
9,raspberry,2,0,2,1,1
10,blueberry,0,2,2,1,1
11,raspberry,2,1,3,1,1
12,raspberry,2,1,3,1,1
13,raspberry,2,0,2,1,1
14,blueberry,1,2,3,1,2
15,raspberry,2,0,2,1,1
16,blueberry,1,2,3,1,3
17,raspberry,2,0,2,1,1
18,blueberry,0,2,2,1,1
19,blueberry,0,2,2,1,1
20,blueberry,0,2,2,1,1
21,raspberry,2,0,2,1,1
22,raspberry,2,1,3,2,1
23,blueberry,1,2,3,1,1
24,raspberry,2,1,3,1,1
25,raspberry,2,0,2,1,2
26,blueberry,0,2,2,1,2
27,raspberry,2,0,2,1,1
28,raspberry,2,0,2,1,1
29,blueberry,0,2,2,1,1
30,blueberry,0,2,2,2,1
31,blueberry,0,2,2,1,1
32,blueberry,0,2,2,1,2
33,blueberry,0,2,2,1,1
34,blueberry,1,2,3,1,2
35,blueberry,0,2,2,1,2
36,blueberry,0,2,2,1,1
37,blueberry,0,2,2,1,1
38,blueberry,1,2,3,1,2
39,blueberry,1,2,3,1,2
40,blueberry,1,2,3,1,2
41,blueberry,0,2,2,1,2
42,raspberry,2,1,3,1,1
43,raspberry,2,1,3,1,1
44,raspberry,2,0,2,1,1
45,blueberry,1,2,3,1,2
46,raspberry,2,0,2,1,1
47,raspberry,2,0,2,1,1
48,raspberry,2,1,3,1,2
49,blueberry,0,2,2,1,1
50,raspberry,2,0,2,1,1
51,raspberry,2,1,3,1,3
52,raspberry,2,1,3,1,2
53,raspberry,2,0,2,1,1
54,raspberry,2,0,2,1,2
55,raspberry,2,0,2,1,1
56,raspberry,2,0,2,1,1
57,raspberry,2,0,2,1,1
58,raspberry,2,0,2,1,1
59,blueberry,0,2,2,1,2
60,raspberry,2,1,3,1,2
61,raspberry,2,0,2,1,1
62,raspberry,2,0,2,1,1
63,raspberry,2,0,2,1,1
64,raspberry,2,0,2,1,1
65,blueberry,0,2,2,1,2
66,raspberry,2,0,2,1,2
67,blueberry,1,2,3,1,1
68,blueberry,1,2,3,1,1
69,raspberry,2,0,2,1,2
70,raspberry,2,0,2,1,1
71,raspberry,2,1,3,1,1
72,raspberry,2,0,2,1,1
73,blueberry,1,2,3,1,1
74,raspberry,2,1,3,1,1
75,blueberry,1,2,3,1,2
76,blueberry,0,2,2,1,1
77,raspberry,2,0,2,1,1
78,blueberry,1,2,3,1,1
79,raspberry,2,0,2,1,1
80,blueberry,1,2,3,1,1
81,raspberry,2,1,3,1,1
82,blueberry,0,2,2,1,2
83,blueberry,0,2,2,1,1
84,raspberry,2,0,2,1,1
85,blueberry,0,2,2,1,2
86,blueberry,0,2,2,1,2
87,blueberry,1,2,3,1,1
88,blueberry,0,2,2,1,1
89,blueberry,1,2,3,1,1
90,blueberry,0,2,2,1,1
91,raspberry,2,0,2,1,2
92,blueberry,1,2,3,1,2
93,raspberry,2,0,2,1,1
94,raspberry,2,0,2,1,1
95,raspberry,2,0,2,1,1
96,raspberry,2,0,2,1,1
97,raspberry,2,0,2,1,1
98,raspberry,2,0,2,1,1
99,blueberry,0,2,2,1,1
100,blueberry,1,2,3,1,1
101,raspberry,2,1,3,1,1
102,raspberry,2,1,3,1,1
103,raspberry,2,1,3,1,1
104,blueberry,0,2,2,1,2
105,blueberry,0,2,2,1,1
106,raspberry,2,0,2,1,1
107,blueberry,0,2,2,1,1
108,raspberry,2,1,3,1,1
109,blueberry,0,2,2,1,2
110,raspberry,2,1,3,1,1
111,raspberry,2,0,2,1,1
112,raspberry,2,0,2,1,2
113,blueberry,1,2,3,1,1
114,raspberry,2,1,3,1,1
115,raspberry,2,0,2,1,1
116,blueberry,0,2,2,1,2
117,raspberry,2,0,2,1,1
118,raspberry,2,1,3,1,2
119,raspberry,2,0,2,1,1
120,raspberry,2,1,3,1,1
121,blueberry,0,2,2,1,1
122,raspberry,2,1,3,1,1
123,blueberry,1,2,3,1,2
124,raspberry,2,0,2,1,1
125,blueberry,1,2,3,1,1
126,raspberry,2,0,2,1,1
127,raspberry,2,0,2,1,1
128,raspberry,2,1,3,1,1
129,raspberry,2,0,2,1,1
130,raspberry,2,0,2,1,1
131,blueberry,1,2,3,1,2
132,raspberry,2,0,2,1,1
133,raspberry,2,1,3,1,1
134,blueberry,0,2,2,1,2
135,raspberry,2,1,3,1,1
136,blueberry,0,2,2,1,1
137,blueberry,1,2,3,1,1
138,blueberry,0,2,2,1,1
139,blueberry,0,2,2,1,2
140,blueberry,0,2,2,1,1
141,raspberry,2,0,2,1,1
142,blueberry,1,2,3,1,2
143,raspberry,2,1,3,1,1
144,blueberry,1,2,3,1,2
145,blueberry,0,2,2,1,1
146,raspberry,2,1,3,1,1
147,raspberry,2,0,2,1,1
148,raspberry,2,0,2,1,1
149,blueberry,1,2,3,1,4
150,raspberry,2,0,2,1,1
151,raspberry,2,1,3,1,2
152,blueberry,0,2,2,1,2
153,raspberry,2,0,2,1,1
154,raspberry,2,0,2,1,1
155,raspberry,2,0,2,1,1
156,raspberry,2,0,2,1,1
157,raspberry,2,0,2,1,1
158,blueberry,0,2,2,1,2
159,raspberry,2,1,3,1,1
160,blueberry,1,2,3,1,2
