match_id,winner,raspberry_rounds,blueberry_rounds,rounds_played,raspberry_final_upgrades,blueberry_final_upgrades
1,blueberry,1,2,3,1,1
2,blueberry,1,2,3,1,1
3,raspberry,2,1,3,1,1
4,raspberry,2,1,3,1,1
5,raspberry,2,1,3,1,1
6,raspberry,2,1,3,1,1
7,raspberry,2,0,2,1,1
8,raspberry,2,1,3,1,1
9,raspberry,2,1,3,1,1
10,raspberry,2,0,2,1,1
11,blueberry,1,2,3,1,1
12,raspberry,2,0,2,1,1
13,raspberry,2,0,2,1,1
14,raspberry,2,1,3,1,1
15,raspberry,2,1,3,1,1
16,blueberry,1,2,3,1,1
17,blueberry,1,2,3,1,1
18,blueberry,1,2,3,1,1
19,blueberry,1,2,3,1,1
20,blueberry,1,2,3,1,1
21,raspberry,2,0,2,1,1
22,raspberry,2,0,2,1,1
23,blueberry,1,2,3,1,1
24,blueberry,1,2,3,1,1
25,raspberry,2,0,2,1,1
26,raspberry,2,1,3,1,1
27,raspberry,2,1,3,1,1
28,blueberry,1,2,3,1,1
29,raspberry,2,0,2,1,1
30,blueberry,1,2,3,1,1
31,blueberry,1,2,3,1,1
32,blueberry,1,2,3,1,1
33,raspberry,2,1,3,1,1
34,raspberry,2,0,2,1,1
35,blueberry,1,2,3,1,1
36,blueberry,1,2,3,1,1
37,raspberry,2,0,2,1,1
38,blueberry,1,2,3,1,1
39,raspberry,2,1,3,1,1
40,raspberry,2,1,3,1,1
41,blueberry,1,2,3,1,1
42,raspberry,2,0,2,1,1
43,raspberry,2,0,2,1,1
44,raspberry,2,0,2,1,1
45,raspberry,2,1,3,1,1
46,raspberry,2,1,3,1,1
47,raspberry,2,0,2,1,1
48,blueberry,1,2,3,1,1
49,raspberry,2,1,3,1,1
50,raspberry,2,0,2,1,1
51,blueberry,1,2,3,1,1
52,raspberry,2,1,3,1,1
53,raspberry,2,0,2,1,1
54,raspberry,2,1,3,1,1
55,raspberry,2,0,2,1,1
56,blueberry,1,2,3,1,1
57,raspberry,2,1,3,1,1
58,blueberry,1,2,3,1,1
59,raspberry,2,1,3,1,1
60,raspberry,2,0,2,1,1
61,raspberry,2,1,3,1,1
62,blueberry,1,2,3,1,1
63,raspberry,2,1,3,1,1
64,raspberry,2,0,2,1,1
