match_id,winner,raspberry_rounds,blueberry_rounds,rounds_played,raspberry_final_upgrades,blueberry_final_upgrades
1,blueberry,0,2,2,1,1
2,blueberry,0,2,2,1,1
3,raspberry,2,0,2,1,1
4,blueberry,0,2,2,1,2
5,blueberry,1,2,3,1,1
6,blueberry,1,2,3,1,2
7,blueberry,0,2,2,1,1
8,blueberry,0,2,2,1,2
9,blueberry,1,2,3,1,3
10,blueberry,1,2,3,1,2
11,raspberry,2,1,3,1,1
12,raspberry,2,1,3,1,1
13,blueberry,0,2,2,1,1
14,blueberry,1,2,3,1,1
15,blueberry,0,2,2,1,1
16,blueberry,1,2,3,1,1
17,blueberry,1,2,3,1,2
18,blueberry,1,2,3,1,2
19,blueberry,1,2,3,1,2
20,raspberry,2,1,3,1,1
21,blueberry,0,2,2,1,1
22,blueberry,0,2,2,1,1
23,raspberry,2,1,3,1,1
24,blueberry,0,2,2,1,1
25,blueberry,0,2,2,1,1
26,blueberry,0,2,2,1,1
27,blueberry,0,2,2,1,2
28,blueberry,0,2,2,1,1
29,blueberry,0,2,2,1,1
30,blueberry,1,2,3,1,2
31,raspberry,2,1,3,1,2
32,blueberry,0,2,2,1,1
33,blueberry,1,2,3,1,1
34,raspberry,2,0,2,1,1
35,raspberry,2,1,3,1,2
36,blueberry,0,2,2,1,1
37,blueberry,0,2,2,1,1
38,raspberry,2,1,3,1,1
39,raspberry,2,0,2,1,1
40,blueberry,0,2,2,1,1
41,blueberry,1,2,3,1,1
42,blueberry,1,2,3,2,1
43,blueberry,1,2,3,1,1
44,raspberry,2,1,3,1,1
45,blueberry,0,2,2,1,1
46,blueberry,0,2,2,1,1
47,raspberry,2,1,3,1,1
48,blueberry,0,2,2,1,2
49,blueberry,0,2,2,1,1
50,raspberry,2,1,3,1,1
51,blueberry,0,2,2,1,1
52,raspberry,2,1,3,1,1
53,blueberry,0,2,2,1,1
54,blueberry,1,2,3,1,2
55,blueberry,0,2,2,1,1
56,blueberry,1,2,3,1,2
57,blueberry,0,2,2,1,2
58,blueberry,1,2,3,1,1
59,raspberry,2,1,3,1,2
60,raspberry,2,1,3,1,1
61,raspberry,2,1,3,1,1
62,blueberry,1,2,3,1,1
63,raspberry,2,1,3,1,1
64,blueberry,1,2,3,1,2
65,blueberry,0,2,2,2,1
66,raspberry,2,0,2,1,1
67,raspberry,2,0,2,1,1
68,blueberry,0,2,2,1,2
69,raspberry,2,0,2,1,1
70,blueberry,0,2,2,1,1
71,blueberry,1,2,3,1,1
72,raspberry,2,1,3,1,2
73,blueberry,1,2,3,1,1
74,raspberry,2,1,3,1,1
75,blueberry,0,2,2,1,1
76,raspberry,2,1,3,1,1
77,raspberry,2,0,2,1,1
78,blueberry,0,2,2,1,1
79,blueberry,1,2,3,1,2
80,blueberry,1,2,3,1,3
81,raspberry,2,0,2,1,1
82,blueberry,0,2,2,1,1
83,blueberry,0,2,2,1,1
84,blueberry,0,2,2,1,1
85,blueberry,0,2,2,2,1
86,blueberry,1,2,3,1,2
87,raspberry,2,1,3,1,2
88,blueberry,0,2,2,1,2
89,blueberry,1,2,3,1,2
90,raspberry,2,1,3,1,1
91,blueberry,0,2,2,1,1
92,blueberry,1,2,3,1,1
93,blueberry,1,2,3,1,1
94,blueberry,0,2,2,1,2
95,blueberry,1,2,3,1,2
96,blueberry,1,2,3,1,1
97,raspberry,2,0,2,1,1
98,raspberry,2,1,3,1,1
99,raspberry,2,0,2,1,1
100,raspberry,2,0,2,1,1
101,blueberry,0,2,2,1,1
102,raspberry,2,1,3,1,1
103,blueberry,1,2,3,1,2
104,raspberry,2,0,2,1,1
105,blueberry,0,2,2,1,2
106,raspberry,2,1,3,1,2
107,raspberry,2,0,2,1,1
108,raspberry,2,0,2,1,1
109,blueberry,1,2,3,1,2
110,blueberry,1,2,3,1,2
111,raspberry,2,1,3,1,1
112,blueberry,1,2,3,1,2
113,blueberry,0,2,2,1,1
114,blueberry,0,2,2,1,1
115,raspberry,2,1,3,1,1
116,raspberry,2,0,2,1,1
117,blueberry,1,2,3,1,1
118,blueberry,0,2,2,1,3
119,raspberry,2,0,2,1,1
120,blueberry,0,2,2,1,1
