match_id,winner,raspberry_rounds,blueberry_rounds,rounds_played,raspberry_final_upgrades,blueberry_final_upgrades,raspberry_strategy,blueberry_strategy
1,raspberry,2,0,2,1,0,mixed_composition,swarm_focus
2,raspberry,2,1,3,1,0,mixed_composition,swarm_focus
3,blueberry,1,2,3,1,2,mixed_composition,upgrade_focus
4,blueberry,1,2,3,1,1,mixed_composition,swarm_focus
5,raspberry,2,1,3,3,2,upgrade_focus,upgrade_focus
6,raspberry,2,0,2,1,0,mixed_composition,swarm_focus
7,blueberry,0,2,2,1,2,mixed_composition,upgrade_focus
8,raspberry,2,0,2,2,1,upgrade_focus,mixed_composition
9,raspberry,2,0,2,1,1,mixed_composition,swarm_focus
10,raspberry,2,0,2,2,0,upgrade_focus,mixed_composition
11,raspberry,2,0,2,2,0,upgrade_focus,swarm_focus
12,blueberry,1,2,3,1,2,mixed_composition,upgrade_focus
13,raspberry,2,0,2,2,1,upgrade_focus,mixed_composition
14,raspberry,2,0,2,1,0,mixed_composition,swarm_focus
15,raspberry,2,0,2,1,0,mixed_composition,swarm_focus
16,raspberry,2,0,2,1,0,mixed_composition,swarm_focus
17,raspberry,2,1,3,2,2,upgrade_focus,upgrade_focus
18,blueberry,1,2,3,1,1,mixed_composition,swarm_focus
19,raspberry,2,0,2,3,0,upgrade_focus,swarm_focus
20,raspberry,2,0,2,3,0,upgrade_focus,swarm_focus
21,raspberry,2,0,2,2,0,upgrade_focus,swarm_focus
22,raspberry,2,1,3,1,0,mixed_composition,swarm_focus
23,raspberry,2,0,2,1,0,mixed_composition,swarm_focus
24,raspberry,2,1,3,1,1,mixed_composition,mixed_composition
25,blueberry,1,2,3,1,1,mixed_composition,swarm_focus
26,raspberry,2,0,2,2,0,upgrade_focus,swarm_focus
27,blueberry,1,2,3,1,1,mixed_composition,swarm_focus
28,raspberry,2,0,2,1,1,mixed_composition,mixed_composition
29,raspberry,2,0,2,2,0,upgrade_focus,swarm_focus
30,raspberry,2,0,2,1,1,mixed_composition,swarm_focus
31,raspberry,2,0,2,1,1,mixed_composition,swarm_focus
32,blueberry,1,2,3,1,1,mixed_composition,swarm_focus
33,raspberry,2,0,2,2,1,upgrade_focus,mixed_composition
34,blueberry,1,2,3,1,1,mixed_composition,swarm_focus
35,blueberry,1,2,3,1,2,mixed_composition,upgrade_focus
36,raspberry,2,0,2,2,0,upgrade_focus,swarm_focus
37,raspberry,2,0,2,1,0,mixed_composition,swarm_focus
38,raspberry,2,0,2,2,0,upgrade_focus,swarm_focus
39,raspberry,2,0,2,2,0,upgrade_focus,swarm_focus
40,raspberry,2,0,2,1,0,mixed_composition,swarm_focus
41,raspberry,2,1,3,1,2,mixed_composition,upgrade_focus
42,raspberry,2,0,2,1,1,mixed_composition,swarm_focus
43,raspberry,2,0,2,3,0,upgrade_focus,mixed_composition
44,raspberry,2,0,2,1,0,mixed_composition,swarm_focus
45,raspberry,2,0,2,1,0,mixed_composition,swarm_focus
46,blueberry,1,2,3,1,1,mixed_composition,swarm_focus
47,raspberry,2,0,2,3,0,upgrade_focus,mixed_composition
48,raspberry,2,0,2,3,0,upgrade_focus,swarm_focus
49,raspberry,2,0,2,2,0,upgrade_focus,swarm_focus
50,raspberry,2,0,2,2,0,upgrade_focus,mixed_composition
51,raspberry,2,0,2,1,0,mixed_composition,swarm_focus
52,raspberry,2,0,2,1,0,mixed_composition,swarm_focus
53,blueberry,0,2,2,1,1,mixed_composition,swarm_focus
54,raspberry,2,0,2,1,1,mixed_composition,swarm_focus
55,raspberry,2,1,3,2,1,upgrade_focus,swarm_focus
56,raspberry,2,1,3,3,1,upgrade_focus,mixed_composition
57,raspberry,2,0,2,1,0,swarm_focus,swarm_focus
58,raspberry,2,0,2,1,0,mixed_composition,swarm_focus
59,raspberry,2,1,3,2,1,upgrade_focus,swarm_focus
60,raspberry,2,0,2,1,0,mixed_composition,swarm_focus
61,raspberry,2,0,2,2,0,upgrade_focus,swarm_focus
62,raspberry,2,0,2,1,0,mixed_composition,mixed_composition
63,blueberry,1,2,3,1,1,mixed_composition,swarm_focus
64,raspberry,2,0,2,1,0,mixed_composition,swarm_focus
65,raspberry,2,1,3,1,1,mixed_composition,swarm_focus
66,raspberry,2,1,3,3,1,upgrade_focus,mixed_composition
67,raspberry,2,0,2,3,0,upgrade_focus,mixed_composition
68,raspberry,2,0,2,1,0,mixed_composition,swarm_focus
69,blueberry,1,2,3,2,1,upgrade_focus,swarm_focus
70,raspberry,2,0,2,1,0,mixed_composition,swarm_focus
