match_id,winner,raspberry_rounds,blueberry_rounds,rounds_played,raspberry_final_upgrades,blueberry_final_upgrades
1,raspberry,2,1,3,1,2
2,blueberry,1,2,3,1,1
3,blueberry,0,2,2,1,1
4,blueberry,0,2,2,1,2
5,blueberry,0,2,2,1,1
6,blueberry,1,2,3,1,1
7,raspberry,2,0,2,1,1
8,raspberry,2,0,2,1,1
9,blueberry,1,2,3,1,1
10,blueberry,0,2,2,1,3
11,raspberry,2,0,2,1,1
12,blueberry,1,2,3,1,2
13,blueberry,1,2,3,1,1
14,raspberry,2,1,3,1,2
15,blueberry,1,2,3,1,1
16,blueberry,0,2,2,1,1
17,raspberry,2,1,3,1,1
18,raspberry,2,0,2,1,1
19,raspberry,2,0,2,1,2
20,blueberry,0,2,2,1,3
21,blueberry,0,2,2,1,1
22,raspberry,2,0,2,1,1
23,raspberry,2,1,3,1,1
24,raspberry,2,0,2,1,1
25,raspberry,2,0,2,1,1
26,blueberry,1,2,3,1,1
27,blueberry,1,2,3,1,2
28,raspberry,2,1,3,1,1
29,raspberry,2,1,3,1,1
30,raspberry,2,0,2,1,1
31,raspberry,2,0,2,1,1
32,raspberry,2,0,2,1,1
33,raspberry,2,0,2,1,1
34,blueberry,1,2,3,1,1
35,raspberry,2,0,2,1,1
36,raspberry,2,0,2,1,2
37,blueberry,1,2,3,1,2
38,blueberry,1,2,3,1,2
39,raspberry,2,0,2,1,1
40,blueberry,1,2,3,1,3
41,blueberry,1,2,3,1,2
42,blueberry,1,2,3,1,2
43,raspberry,2,1,3,1,1
44,raspberry,2,0,2,1,1
45,blueberry,0,2,2,1,3
46,blueberry,1,2,3,1,1
47,blueberry,1,2,3,1,2
48,blueberry,1,2,3,1,1
49,raspberry,2,1,3,1,1
50,blueberry,1,2,3,1,2
51,blueberry,0,2,2,1,1
52,raspberry,2,1,3,1,1
53,raspberry,2,0,2,1,1
54,raspberry,2,0,2,1,2
55,raspberry,2,0,2,1,1
56,raspberry,2,1,3,1,1
57,raspberry,2,1,3,1,1
58,raspberry,2,0,2,1,1
59,blueberry,1,2,3,1,2
60,raspberry,2,0,2,1,1
61,blueberry,1,2,3,1,2
62,blueberry,1,2,3,1,1
63,raspberry,2,0,2,1,2
64,raspberry,2,1,3,1,1
65,blueberry,1,2,3,1,2
66,blueberry,1,2,3,1,1
67,raspberry,2,0,2,1,1
68,raspberry,2,1,3,1,1
69,raspberry,2,0,2,1,1
70,raspberry,2,0,2,1,1
71,blueberry,0,2,2,1,2
72,blueberry,0,2,2,1,2
73,raspberry,2,1,3,1,1
74,raspberry,2,1,3,1,1
75,raspberry,2,0,2,1,1
76,raspberry,2,0,2,1,1
77,blueberry,0,2,2,1,1
78,blueberry,0,2,2,1,2
79,raspberry,2,1,3,1,1
80,raspberry,2,0,2,1,2
81,blueberry,1,2,3,1,1
82,raspberry,2,0,2,1,1
83,raspberry,2,0,2,1,1
84,raspberry,2,0,2,1,1
85,raspberry,2,0,2,1,1
86,raspberry,2,0,2,1,1
87,blueberry,0,2,2,1,2
88,blueberry,0,2,2,1,1
89,blueberry,1,2,3,1,1
90,raspberry,2,0,2,1,1
91,blueberry,0,2,2,1,2
92,blueberry,1,2,3,1,1
93,blueberry,0,2,2,1,2
94,blueberry,0,2,2,1,3
95,raspberry,2,0,2,1,1
96,blueberry,1,2,3,1,2
97,raspberry,2,1,3,1,1
98,raspberry,2,1,3,1,1
99,blueberry,0,2,2,1,1
100,blueberry,0,2,2,1,1
101,raspberry,2,1,3,1,2
102,blueberry,1,2,3,1,2
103,blueberry,0,2,2,1,1
104,blueberry,0,2,2,1,1
105,blueberry,0,2,2,1,1
106,raspberry,2,0,2,1,2
107,raspberry,2,0,2,1,1
108,raspberry,2,1,3,1,1
109,blueberry,1,2,3,1,1
110,raspberry,2,0,2,1,1
111,raspberry,2,1,3,1,1
112,raspberry,2,1,3,1,1
113,blueberry,1,2,3,1,3
114,blueberry,1,2,3,1,1
115,blueberry,0,2,2,1,2
116,raspberry,2,1,3,1,1
117,raspberry,2,0,2,1,1
118,raspberry,2,0,2,1,1
119,raspberry,2,1,3,1,1
120,blueberry,1,2,3,1,2
