match_id,winner,raspberry_rounds,blueberry_rounds,rounds_played,raspberry_final_upgrades,blueberry_final_upgrades
1,raspberry,2,1,3,1,1
2,raspberry,2,0,2,1,1
3,blueberry,0,2,2,1,2
4,raspberry,2,0,2,1,2
5,blueberry,0,2,2,1,1
6,blueberry,0,2,2,1,2
7,raspberry,2,0,2,1,1
8,raspberry,2,0,2,1,1
9,raspberry,2,0,2,1,1
10,raspberry,2,0,2,1,2
11,raspberry,2,0,2,1,1
12,blueberry,0,2,2,1,1
13,blueberry,1,2,3,1,2
14,raspberry,2,0,2,1,1
15,raspberry,2,0,2,1,2
16,blueberry,1,2,3,1,1
17,raspberry,2,0,2,1,1
18,blueberry,0,2,2,1,2
19,raspberry,2,0,2,1,1
20,raspberry,2,0,2,1,2
21,raspberry,2,0,2,1,1
22,blueberry,1,2,3,1,1
23,raspberry,2,0,2,1,1
24,raspberry,2,0,2,1,1
25,raspberry,2,0,2,1,1
26,raspberry,2,0,2,1,1
27,raspberry,2,1,3,1,1
28,blueberry,0,2,2,1,1
29,raspberry,2,1,3,1,1
30,raspberry,2,1,3,1,1
31,raspberry,2,0,2,1,1
32,raspberry,2,0,2,1,1
33,raspberry,2,0,2,1,1
34,raspberry,2,0,2,1,1
35,raspberry,2,0,2,1,1
36,blueberry,1,2,3,1,2
37,raspberry,2,1,3,1,2
38,raspberry,2,0,2,1,1
39,raspberry,2,0,2,1,1
40,raspberry,2,0,2,1,1
41,raspberry,2,0,2,1,1
42,raspberry,2,0,2,1,1
43,blueberry,1,2,3,1,1
44,blueberry,1,2,3,1,2
45,blueberry,1,2,3,1,2
46,blueberry,1,2,3,1,3
47,raspberry,2,0,2,1,1
48,blueberry,1,2,3,1,1
49,raspberry,2,1,3,1,1
50,raspberry,2,0,2,1,1
51,blueberry,1,2,3,1,2
52,raspberry,2,0,2,1,1
53,raspberry,2,0,2,1,1
54,raspberry,2,1,3,1,1
55,raspberry,2,0,2,1,1
56,blueberry,1,2,3,1,2
57,raspberry,2,0,2,1,1
58,raspberry,2,0,2,1,1
59,raspberry,2,0,2,1,1
60,blueberry,1,2,3,2,2
61,blueberry,0,2,2,1,1
62,blueberry,1,2,3,1,2
63,raspberry,2,0,2,1,1
64,raspberry,2,1,3,1,1
65,blueberry,1,2,3,1,2
66,blueberry,1,2,3,1,2
67,raspberry,2,0,2,1,1
68,blueberry,1,2,3,1,1
69,raspberry,2,0,2,1,1
70,raspberry,2,0,2,1,1
71,blueberry,0,2,2,1,1
72,blueberry,1,2,3,1,2
73,raspberry,2,1,3,1,1
74,raspberry,2,0,2,1,1
75,raspberry,2,0,2,1,1
76,raspberry,2,1,3,1,1
77,raspberry,2,0,2,1,1
78,blueberry,0,2,2,1,2
79,raspberry,2,0,2,1,2
80,blueberry,1,2,3,1,2
81,raspberry,2,0,2,1,1
82,raspberry,2,1,3,1,1
83,blueberry,1,2,3,1,1
84,blueberry,1,2,3,1,2
85,raspberry,2,0,2,1,2
86,raspberry,2,0,2,1,1
87,blueberry,1,2,3,1,2
88,raspberry,2,0,2,1,1
89,raspberry,2,0,2,1,1
90,raspberry,2,0,2,1,1
91,raspberry,2,0,2,1,1
92,blueberry,0,2,2,1,1
93,raspberry,2,0,2,1,1
94,raspberry,2,0,2,1,1
95,blueberry,0,2,2,1,1
96,raspberry,2,1,3,1,1
97,blueberry,1,2,3,1,1
98,blueberry,1,2,3,1,1
99,blueberry,1,2,3,1,1
100,raspberry,2,0,2,1,2
101,raspberry,2,0,2,1,2
102,raspberry,2,1,3,1,1
103,raspberry,2,0,2,1,1
104,raspberry,2,0,2,1,1
105,raspberry,2,0,2,1,1
106,blueberry,1,2,3,1,2
107,raspberry,2,0,2,1,1
108,blueberry,0,2,2,1,1
109,blueberry,1,2,3,1,2
110,raspberry,2,0,2,1,1
111,blueberry,1,2,3,1,2
112,blueberry,0,2,2,1,1
113,raspberry,2,0,2,1,2
114,raspberry,2,0,2,1,1
115,raspberry,2,1,3,1,1
116,raspberry,2,1,3,1,1
117,raspberry,2,0,2,1,1
118,raspberry,2,0,2,1,1
119,blueberry,1,2,3,1,1
120,raspberry,2,0,2,1,1
