match_id,winner,raspberry_rounds,blueberry_rounds,rounds_played,raspberry_final_upgrades,blueberry_final_upgrades
1,blueberry,1,2,3,1,2
2,blueberry,1,2,3,1,2
3,blueberry,1,2,3,1,2
4,blueberry,1,2,3,1,2
5,blueberry,1,2,3,1,2
6,blueberry,1,2,3,1,2
7,blueberry,1,2,3,1,2
8,blueberry,1,2,3,1,2
9,blueberry,1,2,3,1,2
10,blueberry,1,2,3,1,2
11,raspberry,2,1,3,1,2
12,blueberry,1,2,3,1,2
13,raspberry,2,1,3,1,2
14,blueberry,1,2,3,1,2
15,raspberry,2,1,3,1,2
16,blueberry,1,2,3,1,2
17,blueberry,1,2,3,1,2
18,blueberry,1,2,3,1,2
19,blueberry,1,2,3,1,2
20,blueberry,1,2,3,1,2
21,blueberry,1,2,3,1,2
22,raspberry,2,1,3,1,2
23,blueberry,1,2,3,1,2
24,blueberry,1,2,3,1,2
25,blueberry,1,2,3,1,2
26,blueberry,1,2,3,1,2
27,blueberry,1,2,3,1,2
28,blueberry,1,2,3,1,2
29,blueberry,1,2,3,1,2
30,blueberry,1,2,3,1,2
31,blueberry,1,2,3,1,2
32,blueberry,1,2,3,1,2
33,blueberry,1,2,3,1,2
34,blueberry,1,2,3,1,2
35,raspberry,2,1,3,1,2
36,blueberry,1,2,3,1,2
37,raspberry,2,1,3,1,2
38,raspberry,2,1,3,1,2
39,raspberry,2,1,3,1,2
40,raspberry,2,1,3,1,2
41,blueberry,1,2,3,1,2
42,blueberry,1,2,3,1,2
43,blueberry,1,2,3,1,2
44,blueberry,1,2,3,1,2
45,blueberry,1,2,3,1,2
46,blueberry,1,2,3,1,2
47,blueberry,1,2,3,1,2
48,raspberry,2,1,3,1,2
49,blueberry,1,2,3,1,2
50,blueberry,1,2,3,1,2
51,blueberry,1,2,3,1,2
52,raspberry,2,1,3,1,2
53,blueberry,1,2,3,1,2
54,blueberry,1,2,3,1,2
55,blueberry,1,2,3,1,2
56,blueberry,1,2,3,1,2
57,blueberry,1,2,3,1,2
58,blueberry,1,2,3,1,2
59,raspberry,2,1,3,1,2
60,blueberry,1,2,3,1,2
61,blueberry,1,2,3,1,2
62,raspberry,2,1,3,1,2
63,blueberry,1,2,3,1,2
64,blueberry,1,2,3,1,2
65,blueberry,1,2,3,1,2
66,blueberry,1,2,3,1,2
67,blueberry,1,2,3,1,2
68,blueberry,1,2,3,1,2
69,blueberry,1,2,3,1,2
70,blueberry,1,2,3,1,2
71,blueberry,1,2,3,1,2
72,blueberry,1,2,3,1,2
73,blueberry,1,2,3,1,2
74,blueberry,1,2,3,1,2
75,raspberry,2,1,3,1,2
76,blueberry,1,2,3,1,2
77,blueberry,1,2,3,1,2
78,blueberry,1,2,3,1,2
79,raspberry,2,1,3,1,2
80,blueberry,1,2,3,1,2
81,blueberry,1,2,3,1,2
82,blueberry,1,2,3,1,2
83,blueberry,1,2,3,1,2
84,blueberry,1,2,3,1,2
85,blueberry,1,2,3,1,2
86,blueberry,1,2,3,1,2
87,raspberry,2,1,3,1,2
88,blueberry,1,2,3,1,2
89,blueberry,1,2,3,1,2
90,blueberry,1,2,3,1,2
91,blueberry,1,2,3,1,2
92,blueberry,1,2,3,1,2
93,raspberry,2,1,3,1,2
94,blueberry,1,2,3,1,2
95,blueberry,1,2,3,1,2
96,blueberry,1,2,3,1,2
97,blueberry,1,2,3,1,2
98,blueberry,1,2,3,1,2
99,raspberry,2,1,3,1,2
100,blueberry,1,2,3,1,2
101,blueberry,1,2,3,1,2
102,blueberry,1,2,3,1,2
103,blueberry,1,2,3,1,2
104,blueberry,1,2,3,1,2
105,blueberry,1,2,3,1,2
106,blueberry,1,2,3,1,2
107,blueberry,1,2,3,1,2
108,blueberry,1,2,3,1,2
109,blueberry,1,2,3,1,2
110,blueberry,1,2,3,1,2
111,blueberry,1,2,3,1,2
112,raspberry,2,1,3,1,2
113,blueberry,1,2,3,1,2
114,blueberry,1,2,3,1,2
115,blueberry,1,2,3,1,2
116,blueberry,1,2,3,1,2
117,blueberry,1,2,3,1,2
118,blueberry,1,2,3,1,2
119,raspberry,2,1,3,1,2
120,blueberry,1,2,3,1,2
121,blueberry,1,2,3,1,2
122,blueberry,1,2,3,1,2
123,blueberry,1,2,3,1,2
124,blueberry,1,2,3,1,2
125,blueberry,1,2,3,1,2
126,blueberry,1,2,3,1,2
127,raspberry,2,1,3,1,2
128,blueberry,1,2,3,1,2
129,blueberry,1,2,3,1,2
130,blueberry,1,2,3,1,2
131,blueberry,1,2,3,1,2
132,raspberry,2,1,3,1,2
133,blueberry,1,2,3,1,2
134,blueberry,1,2,3,1,2
135,blueberry,1,2,3,1,2
