match_id,winner,raspberry_rounds,blueberry_rounds,rounds_played,raspberry_final_upgrades,blueberry_final_upgrades
1,blueberry,0,2,2,1,1
2,blueberry,0,2,2,1,1
3,raspberry,2,0,2,1,1
4,blueberry,0,2,2,1,1
5,blueberry,0,2,2,1,1
6,blueberry,0,2,2,1,1
7,raspberry,2,0,2,1,1
8,blueberry,0,2,2,1,1
9,blueberry,0,2,2,1,1
10,raspberry,2,0,2,1,2
11,raspberry,2,0,2,1,1
12,blueberry,0,2,2,1,1
13,blueberry,0,2,2,1,1
14,blueberry,0,2,2,1,2
15,blueberry,1,2,3,1,1
16,blueberry,0,2,2,1,2
17,raspberry,2,0,2,1,1
18,blueberry,1,2,3,1,1
19,blueberry,0,2,2,1,1
20,blueberry,0,2,2,1,1
21,blueberry,1,2,3,1,2
22,blueberry,0,2,2,1,1
23,raspberry,2,0,2,1,1
24,blueberry,1,2,3,1,1
25,blueberry,1,2,3,1,1
26,blueberry,0,2,2,1,2
27,blueberry,0,2,2,1,1
28,blueberry,0,2,2,1,1
29,blueberry,0,2,2,1,1
30,blueberry,0,2,2,1,1
31,blueberry,0,2,2,1,1
32,blueberry,0,2,2,1,1
33,blueberry,1,2,3,1,1
34,blueberry,0,2,2,1,1
35,blueberry,0,2,2,1,1
36,blueberry,1,2,3,1,1
37,raspberry,2,0,2,1,2
38,blueberry,1,2,3,1,2
39,raspberry,2,1,3,1,1
40,blueberry,0,2,2,1,1
41,blueberry,0,2,2,1,1
42,blueberry,1,2,3,1,1
43,raspberry,2,0,2,1,1
44,blueberry,1,2,3,1,2
45,blueberry,0,2,2,1,2
46,blueberry,0,2,2,1,1
47,blueberry,0,2,2,1,1
48,blueberry,0,2,2,1,1
49,raspberry,2,0,2,1,1
50,raspberry,2,0,2,1,1
51,blueberry,1,2,3,1,1
52,blueberry,0,2,2,1,1
53,blueberry,0,2,2,1,1
54,blueberry,0,2,2,1,2
55,blueberry,1,2,3,1,1
56,blueberry,1,2,3,1,1
57,blueberry,0,2,2,1,1
58,blueberry,0,2,2,1,1
59,blueberry,0,2,2,1,1
60,blueberry,0,2,2,1,3
61,blueberry,0,2,2,1,1
62,raspberry,2,0,2,1,1
63,blueberry,0,2,2,1,1
64,blueberry,0,2,2,1,1
65,blueberry,0,2,2,1,2
66,blueberry,1,2,3,1,1
67,blueberry,0,2,2,1,1
68,blueberry,0,2,2,1,1
69,blueberry,0,2,2,1,1
70,blueberry,0,2,2,1,1
71,blueberry,0,2,2,1,1
72,blueberry,1,2,3,1,1
73,blueberry,0,2,2,1,1
74,blueberry,0,2,2,1,1
75,blueberry,0,2,2,1,2
76,blueberry,0,2,2,1,2
77,blueberry,0,2,2,1,2
78,blueberry,1,2,3,1,1
79,blueberry,1,2,3,1,1
80,blueberry,1,2,3,1,2
81,blueberry,0,2,2,1,1
82,blueberry,0,2,2,1,1
83,blueberry,1,2,3,1,1
84,blueberry,1,2,3,1,1
85,blueberry,0,2,2,1,2
86,blueberry,0,2,2,1,2
87,blueberry,0,2,2,1,1
88,blueberry,0,2,2,1,1
89,blueberry,0,2,2,1,1
90,blueberry,1,2,3,2,2
91,raspberry,2,0,2,1,1
92,blueberry,0,2,2,1,1
93,blueberry,1,2,3,1,1
94,raspberry,2,1,3,1,1
95,blueberry,0,2,2,1,1
96,raspberry,2,1,3,1,1
97,raspberry,2,0,2,1,2
98,blueberry,0,2,2,1,2
99,blueberry,0,2,2,1,1
100,blueberry,0,2,2,1,2
101,blueberry,0,2,2,1,1
102,raspberry,2,1,3,1,1
103,blueberry,1,2,3,1,1
104,blueberry,0,2,2,1,2
105,raspberry,2,0,2,1,1
106,blueberry,0,2,2,1,2
107,blueberry,0,2,2,1,2
108,blueberry,1,2,3,1,1
109,blueberry,1,2,3,1,1
110,raspberry,2,1,3,2,1
111,raspberry,2,0,2,1,1
112,raspberry,2,1,3,1,1
113,blueberry,1,2,3,1,1
114,blueberry,1,2,3,1,2
115,blueberry,0,2,2,1,1
116,blueberry,0,2,2,1,1
117,blueberry,0,2,2,1,1
118,blueberry,1,2,3,1,1
119,raspberry,2,0,2,1,1
120,blueberry,1,2,3,1,1
