match_id,winner,raspberry_rounds,blueberry_rounds,rounds_played,raspberry_final_upgrades,blueberry_final_upgrades
1,blueberry,0,2,2,1,1
2,blueberry,0,2,2,1,2
3,blueberry,0,2,2,1,1
4,blueberry,0,2,2,1,1
5,blueberry,0,2,2,1,1
6,blueberry,0,2,2,1,1
7,blueberry,0,2,2,1,1
8,blueberry,0,2,2,1,1
9,raspberry,2,1,3,2,1
10,blueberry,1,2,3,1,1
11,blueberry,0,2,2,1,1
12,blueberry,0,2,2,1,2
13,raspberry,2,0,2,1,1
14,raspberry,2,0,2,1,1
15,blueberry,1,2,3,1,1
16,blueberry,0,2,2,1,1
17,raspberry,2,1,3,1,1
18,blueberry,0,2,2,1,1
19,raspberry,2,0,2,1,1
20,blueberry,1,2,3,1,2
21,raspberry,2,1,3,1,1
22,blueberry,1,2,3,1,1
23,blueberry,0,2,2,1,2
24,blueberry,0,2,2,1,1
25,blueberry,1,2,3,1,1
26,raspberry,2,1,3,1,1
27,raspberry,2,1,3,1,2
28,blueberry,1,2,3,1,2
29,blueberry,0,2,2,1,1
30,blueberry,1,2,3,1,1
31,blueberry,1,2,3,1,1
32,blueberry,0,2,2,1,1
33,blueberry,0,2,2,1,1
34,blueberry,1,2,3,1,1
35,blueberry,0,2,2,1,2
36,blueberry,0,2,2,1,1
37,raspberry,2,0,2,1,2
38,blueberry,1,2,3,1,1
39,blueberry,0,2,2,1,2
40,blueberry,1,2,3,1,1
41,blueberry,0,2,2,1,1
42,raspberry,2,1,3,1,1
43,raspberry,2,0,2,1,1
44,blueberry,1,2,3,1,2
45,blueberry,0,2,2,1,1
46,blueberry,0,2,2,1,1
47,raspberry,2,1,3,1,1
48,blueberry,0,2,2,1,1
49,raspberry,2,0,2,1,1
50,raspberry,2,1,3,1,1
51,raspberry,2,0,2,2,1
52,raspberry,2,1,3,1,1
53,blueberry,0,2,2,1,1
54,raspberry,2,1,3,1,2
55,raspberry,2,1,3,1,1
56,blueberry,0,2,2,1,2
57,blueberry,1,2,3,1,1
58,blueberry,0,2,2,1,2
59,raspberry,2,0,2,1,1
60,blueberry,0,2,2,1,1
61,blueberry,0,2,2,2,1
62,raspberry,2,1,3,1,1
63,blueberry,1,2,3,1,2
64,blueberry,0,2,2,1,1
65,blueberry,0,2,2,1,1
66,blueberry,0,2,2,1,1
67,blueberry,1,2,3,1,2
68,blueberry,0,2,2,1,1
69,blueberry,0,2,2,1,1
70,raspberry,2,0,2,1,1
71,raspberry,2,0,2,1,1
72,blueberry,0,2,2,1,1
73,blueberry,1,2,3,1,2
74,raspberry,2,0,2,1,1
75,raspberry,2,1,3,1,1
76,blueberry,1,2,3,1,2
77,blueberry,1,2,3,1,1
78,blueberry,0,2,2,1,1
79,blueberry,0,2,2,1,1
80,blueberry,0,2,2,1,1
81,blueberry,0,2,2,1,1
82,blueberry,0,2,2,1,1
83,blueberry,1,2,3,1,1
84,blueberry,1,2,3,1,1
85,raspberry,2,0,2,1,1
86,blueberry,0,2,2,1,2
87,blueberry,1,2,3,1,1
88,blueberry,1,2,3,1,1
89,blueberry,1,2,3,1,1
90,blueberry,0,2,2,1,2
91,blueberry,1,2,3,1,1
92,blueberry,1,2,3,1,1
93,blueberry,0,2,2,1,1
94,blueberry,1,2,3,1,1
95,raspberry,2,0,2,1,1
96,blueberry,0,2,2,1,1
97,blueberry,1,2,3,1,1
98,raspberry,2,0,2,1,1
99,blueberry,0,2,2,1,2
100,blueberry,0,2,2,1,1
101,blueberry,0,2,2,1,2
102,blueberry,0,2,2,1,1
103,raspberry,2,0,2,1,1
104,raspberry,2,0,2,1,1
105,blueberry,1,2,3,1,1
106,blueberry,0,2,2,1,1
107,raspberry,2,1,3,1,1
108,blueberry,0,2,2,1,1
109,blueberry,0,2,2,1,1
110,blueberry,0,2,2,1,1
111,blueberry,0,2,2,1,1
112,raspberry,2,0,2,1,1
113,raspberry,2,1,3,1,1
114,blueberry,0,2,2,1,2
115,blueberry,0,2,2,1,1
116,blueberry,1,2,3,1,1
117,blueberry,0,2,2,1,3
118,blueberry,1,2,3,1,1
119,raspberry,2,0,2,1,1
120,raspberry,2,0,2,1,1
121,blueberry,1,2,3,1,1
122,blueberry,0,2,2,1,1
123,raspberry,2,0,2,1,2
124,raspberry,2,0,2,1,1
125,raspberry,2,1,3,1,1
126,raspberry,2,0,2,1,2
127,blueberry,0,2,2,1,1
128,blueberry,0,2,2,1,1
129,blueberry,1,2,3,1,2
130,raspberry,2,0,2,1,1
131,raspberry,2,0,2,1,1
132,blueberry,0,2,2,1,1
133,blueberry,0,2,2,1,1
134,raspberry,2,1,3,1,1
135,blueberry,0,2,2,1,1
136,blueberry,0,2,2,1,1
137,blueberry,0,2,2,1,2
138,blueberry,0,2,2,1,1
139,blueberry,1,2,3,1,1
140,blueberry,1,2,3,1,1
141,blueberry,0,2,2,1,1
142,blueberry,0,2,2,1,1
143,blueberry,0,2,2,1,1
144,blueberry,0,2,2,1,1
145,blueberry,0,2,2,1,1
146,blueberry,0,2,2,1,1
147,blueberry,0,2,2,1,1
148,blueberry,0,2,2,1,1
149,blueberry,0,2,2,1,1
150,blueberry,0,2,2,1,1
151,blueberry,0,2,2,1,1
152,blueberry,1,2,3,1,1
153,raspberry,2,1,3,1,1
154,blueberry,1,2,3,1,1
155,raspberry,2,0,2,1,1
156,blueberry,0,2,2,1,1
157,blueberry,1,2,3,1,1
158,blueberry,0,2,2,1,1
159,raspberry,2,0,2,1,2
160,raspberry,2,0,2,1,1
