match_id,winner,raspberry_rounds,blueberry_rounds,rounds_played,raspberry_final_upgrades,blueberry_final_upgrades
1,blueberry,0,2,2,1,2
2,blueberry,0,2,2,1,1
3,blueberry,0,2,2,1,1
4,blueberry,1,2,3,1,1
5,blueberry,0,2,2,1,1
6,blueberry,1,2,3,1,1
7,blueberry,0,2,2,1,1
8,blueberry,0,2,2,1,1
9,blueberry,1,2,3,1,1
10,blueberry,1,2,3,1,1
11,blueberry,0,2,2,1,1
12,blueberry,1,2,3,1,2
13,blueberry,0,2,2,1,2
14,blueberry,0,2,2,1,1
15,blueberry,0,2,2,1,1
16,blueberry,0,2,2,1,1
17,blueberry,0,2,2,1,2
18,blueberry,0,2,2,1,1
19,blueberry,0,2,2,1,1
20,blueberry,0,2,2,1,1
21,blueberry,0,2,2,1,1
22,blueberry,0,2,2,1,1
23,blueberry,0,2,2,1,1
24,blueberry,0,2,2,1,2
25,blueberry,1,2,3,1,2
26,blueberry,0,2,2,1,1
27,blueberry,0,2,2,1,1
28,blueberry,0,2,2,1,1
29,blueberry,0,2,2,1,1
30,blueberry,0,2,2,1,1
31,blueberry,0,2,2,1,2
32,blueberry,0,2,2,1,1
33,raspberry,2,0,2,1,1
34,blueberry,1,2,3,1,1
35,blueberry,0,2,2,1,1
36,raspberry,2,1,3,1,1
37,blueberry,0,2,2,1,2
38,blueberry,0,2,2,1,2
39,blueberry,0,2,2,1,2
40,blueberry,0,2,2,1,2
41,blueberry,1,2,3,1,2
42,blueberry,0,2,2,1,1
43,raspberry,2,1,3,1,1
44,raspberry,2,0,2,1,1
45,raspberry,2,0,2,1,1
46,blueberry,0,2,2,1,1
47,blueberry,0,2,2,1,1
48,blueberry,1,2,3,1,1
49,blueberry,1,2,3,1,2
50,raspberry,2,0,2,1,1
51,blueberry,1,2,3,1,1
52,blueberry,1,2,3,1,1
53,blueberry,1,2,3,1,2
54,blueberry,1,2,3,2,2
55,raspberry,2,0,2,1,1
56,raspberry,2,1,3,1,1
57,blueberry,0,2,2,1,1
58,raspberry,2,1,3,1,2
59,raspberry,2,1,3,1,1
60,raspberry,2,0,2,1,1
61,blueberry,0,2,2,1,3
62,raspberry,2,1,3,1,1
63,blueberry,0,2,2,1,1
64,blueberry,0,2,2,1,2
65,blueberry,0,2,2,1,2
66,blueberry,1,2,3,1,1
67,blueberry,0,2,2,1,2
68,blueberry,1,2,3,1,1
69,blueberry,1,2,3,1,2
70,blueberry,0,2,2,1,1
71,blueberry,0,2,2,1,2
72,raspberry,2,1,3,1,1
73,blueberry,0,2,2,1,2
74,blueberry,0,2,2,1,1
75,raspberry,2,1,3,1,1
76,raspberry,2,1,3,1,1
77,blueberry,0,2,2,1,1
78,blueberry,0,2,2,1,1
79,blueberry,1,2,3,1,2
80,blueberry,0,2,2,1,1
81,blueberry,0,2,2,1,2
82,blueberry,1,2,3,1,1
83,blueberry,1,2,3,1,1
84,blueberry,1,2,3,1,2
85,blueberry,0,2,2,1,1
86,blueberry,1,2,3,1,3
87,raspberry,2,1,3,1,1
88,blueberry,0,2,2,1,1
89,blueberry,0,2,2,1,2
90,blueberry,0,2,2,1,2
91,blueberry,1,2,3,1,2
92,blueberry,0,2,2,1,1
93,blueberry,1,2,3,1,1
94,blueberry,1,2,3,1,1
95,blueberry,0,2,2,1,1
96,raspberry,2,0,2,1,1
97,blueberry,0,2,2,1,3
98,raspberry,2,0,2,1,1
99,blueberry,0,2,2,1,2
100,blueberry,1,2,3,1,2
101,blueberry,1,2,3,1,1
102,blueberry,0,2,2,1,1
103,blueberry,1,2,3,1,2
104,blueberry,0,2,2,1,1
105,blueberry,0,2,2,1,2
106,blueberry,0,2,2,1,1
107,blueberry,1,2,3,1,1
108,blueberry,1,2,3,1,1
109,blueberry,0,2,2,1,3
110,blueberry,0,2,2,1,1
111,blueberry,0,2,2,1,1
112,raspberry,2,0,2,1,1
113,blueberry,1,2,3,1,1
114,blueberry,0,2,2,1,3
115,blueberry,0,2,2,1,1
116,blueberry,0,2,2,1,3
117,raspberry,2,1,3,1,1
118,blueberry,0,2,2,1,2
119,blueberry,0,2,2,1,1
120,blueberry,1,2,3,1,1
