match_id,winner,raspberry_rounds,blueberry_rounds,rounds_played,raspberry_final_upgrades,blueberry_final_upgrades
1,raspberry,2,0,2,1,1
2,raspberry,2,0,2,1,1
3,raspberry,2,0,2,1,1
4,blueberry,1,2,3,1,1
5,raspberry,2,0,2,1,1
6,raspberry,2,1,3,1,1
7,raspberry,2,1,3,1,2
8,blueberry,0,2,2,1,1
9,blueberry,0,2,2,1,1
10,raspberry,2,1,3,1,1
11,raspberry,2,0,2,1,1
12,blueberry,1,2,3,1,2
13,raspberry,2,1,3,1,2
14,raspberry,2,1,3,1,1
15,raspberry,2,0,2,1,1
16,blueberry,0,2,2,1,1
17,raspberry,2,0,2,1,1
18,blueberry,0,2,2,1,2
19,raspberry,2,0,2,1,1
20,raspberry,2,1,3,1,1
21,raspberry,2,1,3,1,1
22,blueberry,1,2,3,1,1
23,raspberry,2,1,3,1,2
24,raspberry,2,1,3,1,1
25,raspberry,2,0,2,1,1
26,raspberry,2,0,2,1,1
27,blueberry,0,2,2,1,1
28,raspberry,2,1,3,1,1
29,raspberry,2,0,2,1,2
30,raspberry,2,1,3,1,3
31,raspberry,2,0,2,1,1
32,raspberry,2,0,2,1,1
33,blueberry,0,2,2,1,2
34,raspberry,2,0,2,1,1
35,blueberry,0,2,2,1,1
36,blueberry,1,2,3,1,2
37,blueberry,1,2,3,1,2
38,raspberry,2,0,2,1,1
39,raspberry,2,1,3,1,1
40,blueberry,1,2,3,1,1
41,raspberry,2,0,2,1,1
42,blueberry,1,2,3,1,2
43,raspberry,2,0,2,1,1
44,raspberry,2,0,2,1,2
45,raspberry,2,0,2,1,1
46,raspberry,2,0,2,1,1
47,blueberry,1,2,3,1,2
48,blueberry,1,2,3,1,4
49,blueberry,1,2,3,1,1
50,blueberry,1,2,3,1,1
51,blueberry,1,2,3,1,1
52,blueberry,1,2,3,1,1
53,raspberry,2,0,2,1,1
54,raspberry,2,0,2,1,1
55,blueberry,0,2,2,1,1
56,raspberry,2,0,2,1,1
57,raspberry,2,0,2,1,1
58,blueberry,1,2,3,2,1
59,blueberry,0,2,2,1,1
60,blueberry,0,2,2,1,1
61,raspberry,2,0,2,1,1
62,blueberry,1,2,3,1,1
63,raspberry,2,0,2,1,1
64,raspberry,2,1,3,1,1
65,blueberry,1,2,3,1,1
66,raspberry,2,0,2,1,1
67,raspberry,2,0,2,1,1
68,blueberry,1,2,3,1,1
69,raspberry,2,0,2,1,1
70,blueberry,0,2,2,1,1
71,raspberry,2,1,3,1,1
72,blueberry,1,2,3,1,2
73,blueberry,1,2,3,1,2
74,raspberry,2,0,2,1,1
75,blueberry,1,2,3,1,2
76,raspberry,2,0,2,1,1
77,raspberry,2,1,3,1,1
78,raspberry,2,0,2,1,1
79,raspberry,2,0,2,1,1
80,raspberry,2,0,2,1,1
81,raspberry,2,1,3,1,1
82,raspberry,2,1,3,1,3
83,raspberry,2,0,2,1,1
84,blueberry,1,2,3,1,1
85,raspberry,2,0,2,1,1
86,blueberry,1,2,3,1,1
87,raspberry,2,0,2,1,2
88,raspberry,2,0,2,1,1
89,raspberry,2,1,3,1,1
90,raspberry,2,0,2,1,1
91,raspberry,2,0,2,1,1
92,raspberry,2,0,2,1,1
93,raspberry,2,0,2,1,1
94,raspberry,2,0,2,1,1
95,raspberry,2,0,2,1,1
96,blueberry,0,2,2,1,1
97,raspberry,2,0,2,1,1
98,raspberry,2,0,2,1,1
99,raspberry,2,1,3,1,1
100,raspberry,2,1,3,1,1
101,raspberry,2,1,3,1,1
102,raspberry,2,1,3,1,2
103,raspberry,2,0,2,1,1
104,raspberry,2,0,2,1,1
105,blueberry,1,2,3,1,2
106,raspberry,2,0,2,1,1
107,raspberry,2,1,3,1,2
108,raspberry,2,1,3,1,1
109,raspberry,2,0,2,1,1
110,raspberry,2,1,3,1,1
111,blueberry,0,2,2,1,2
112,raspberry,2,1,3,1,1
113,raspberry,2,1,3,1,2
114,raspberry,2,0,2,1,1
115,blueberry,1,2,3,1,2
116,blueberry,1,2,3,1,1
117,raspberry,2,0,2,1,1
118,raspberry,2,0,2,1,1
119,raspberry,2,0,2,1,1
120,raspberry,2,0,2,1,1
121,raspberry,2,0,2,1,1
122,blueberry,1,2,3,1,1
123,raspberry,2,1,3,1,1
124,raspberry,2,0,2,1,1
125,raspberry,2,1,3,1,1
126,raspberry,2,0,2,1,1
127,raspberry,2,0,2,1,1
128,raspberry,2,0,2,1,2
129,raspberry,2,1,3,1,1
130,raspberry,2,1,3,1,1
131,raspberry,2,1,3,1,1
132,raspberry,2,1,3,1,1
133,raspberry,2,0,2,1,1
134,raspberry,2,0,2,1,1
135,blueberry,0,2,2,1,1
136,raspberry,2,0,2,1,1
137,blueberry,0,2,2,1,1
138,blueberry,1,2,3,1,2
139,raspberry,2,1,3,1,1
140,raspberry,2,0,2,1,1
141,raspberry,2,1,3,1,2
142,blueberry,0,2,2,1,1
143,raspberry,2,0,2,1,1
144,raspberry,2,0,2,1,1
145,raspberry,2,1,3,1,1
146,blueberry,0,2,2,1,1
147,blueberry,1,2,3,1,1
148,raspberry,2,0,2,1,1
149,raspberry,2,1,3,1,1
150,blueberry,0,2,2,1,1
151,raspberry,2,0,2,1,1
152,raspberry,2,0,2,1,1
153,raspberry,2,1,3,1,1
154,blueberry,1,2,3,1,1
155,raspberry,2,0,2,1,1
156,blueberry,1,2,3,1,1
157,raspberry,2,1,3,1,1
158,blueberry,1,2,3,1,1
159,blueberry,1,2,3,1,2
160,raspberry,2,1,3,1,1
