match_id,winner,raspberry_rounds,blueberry_rounds,rounds_played,raspberry_final_upgrades,blueberry_final_upgrades
1,raspberry,2,0,2,1,1
2,blueberry,0,2,2,1,1
3,raspberry,2,0,2,1,1
4,blueberry,0,2,2,1,1
5,blueberry,0,2,2,1,2
6,blueberry,0,2,2,1,2
7,raspberry,2,1,3,1,1
8,blueberry,1,2,3,2,1
9,blueberry,0,2,2,1,1
10,raspberry,2,0,2,1,1
11,blueberry,1,2,3,1,3
12,blueberry,1,2,3,1,2
13,blueberry,0,2,2,1,1
14,blueberry,0,2,2,1,1
15,raspberry,2,0,2,1,1
16,blueberry,0,2,2,1,1
17,raspberry,2,0,2,1,1
18,blueberry,0,2,2,1,1
19,blueberry,0,2,2,1,1
20,blueberry,0,2,2,1,1
21,blueberry,0,2,2,1,1
22,blueberry,0,2,2,1,1
23,raspberry,2,1,3,1,1
24,raspberry,2,1,3,1,1
25,blueberry,0,2,2,1,1
26,blueberry,0,2,2,1,1
27,blueberry,0,2,2,1,1
28,raspberry,2,1,3,1,1
29,blueberry,1,2,3,1,1
30,blueberry,1,2,3,1,2
31,raspberry,2,1,3,1,1
32,raspberry,2,0,2,1,2
33,blueberry,1,2,3,1,2
34,raspberry,2,1,3,1,1
35,blueberry,0,2,2,1,1
36,blueberry,0,2,2,1,1
37,raspberry,2,1,3,1,2
38,blueberry,1,2,3,1,1
39,blueberry,0,2,2,1,1
40,blueberry,0,2,2,1,1
41,blueberry,1,2,3,1,1
42,blueberry,0,2,2,1,2
43,blueberry,0,2,2,1,1
44,blueberry,0,2,2,1,1
45,raspberry,2,1,3,1,2
46,blueberry,0,2,2,1,1
47,raspberry,2,0,2,1,1
48,blueberry,0,2,2,1,1
49,blueberry,1,2,3,1,1
50,blueberry,0,2,2,1,1
51,blueberry,0,2,2,1,1
52,blueberry,0,2,2,1,2
53,blueberry,1,2,3,1,1
54,blueberry,0,2,2,1,1
55,raspberry,2,0,2,1,1
56,raspberry,2,0,2,1,2
57,blueberry,0,2,2,1,1
58,blueberry,0,2,2,1,1
59,raspberry,2,1,3,1,1
60,blueberry,0,2,2,1,1
61,blueberry,0,2,2,1,1
62,blueberry,0,2,2,1,1
63,blueberry,1,2,3,1,2
64,blueberry,1,2,3,1,1
65,blueberry,0,2,2,1,1
66,blueberry,0,2,2,1,1
67,raspberry,2,0,2,1,1
68,blueberry,1,2,3,1,3
69,blueberry,0,2,2,1,1
70,blueberry,0,2,2,1,3
71,blueberry,0,2,2,1,1
72,blueberry,0,2,2,1,2
73,blueberry,0,2,2,1,2
74,raspberry,2,0,2,1,1
75,blueberry,0,2,2,1,1
76,blueberry,1,2,3,1,1
77,blueberry,0,2,2,1,2
78,blueberry,1,2,3,1,2
79,blueberry,0,2,2,1,1
80,blueberry,0,2,2,1,1
81,blueberry,0,2,2,1,1
82,blueberry,1,2,3,1,1
83,raspberry,2,0,2,1,1
84,blueberry,0,2,2,1,1
85,raspberry,2,0,2,1,1
86,blueberry,0,2,2,1,1
87,blueberry,0,2,2,1,2
88,blueberry,1,2,3,1,1
89,blueberry,1,2,3,1,1
90,raspberry,2,0,2,1,1
91,blueberry,0,2,2,1,1
92,raspberry,2,0,2,1,1
93,blueberry,0,2,2,1,1
94,blueberry,0,2,2,1,1
95,blueberry,1,2,3,1,1
96,blueberry,1,2,3,1,1
97,raspberry,2,1,3,1,1
98,raspberry,2,0,2,2,2
99,raspberry,2,0,2,1,1
100,raspberry,2,0,2,1,2
101,blueberry,0,2,2,1,1
102,blueberry,0,2,2,1,3
103,raspberry,2,1,3,1,1
104,blueberry,0,2,2,1,2
105,blueberry,1,2,3,1,2
106,blueberry,0,2,2,1,3
107,blueberry,0,2,2,1,1
108,blueberry,1,2,3,1,2
109,blueberry,0,2,2,1,1
110,blueberry,0,2,2,1,2
111,blueberry,1,2,3,1,1
112,blueberry,0,2,2,1,1
113,blueberry,1,2,3,1,1
114,raspberry,2,0,2,1,1
115,blueberry,0,2,2,1,2
116,blueberry,0,2,2,1,1
117,blueberry,0,2,2,1,1
118,raspberry,2,0,2,1,1
119,raspberry,2,1,3,1,1
120,raspberry,2,1,3,1,1
121,raspberry,2,0,2,1,2
122,raspberry,2,0,2,1,1
123,blueberry,0,2,2,1,1
124,blueberry,0,2,2,1,1
125,blueberry,1,2,3,1,1
126,blueberry,1,2,3,1,3
127,blueberry,0,2,2,1,1
128,blueberry,0,2,2,1,1
129,raspberry,2,0,2,1,1
130,raspberry,2,0,2,1,1
131,blueberry,0,2,2,1,1
132,blueberry,0,2,2,1,1
133,blueberry,1,2,3,1,1
134,blueberry,1,2,3,1,1
135,raspberry,2,1,3,1,1
136,blueberry,1,2,3,1,1
137,blueberry,0,2,2,1,1
138,raspberry,2,0,2,1,1
139,raspberry,2,0,2,1,1
140,blueberry,0,2,2,1,2
141,raspberry,2,1,3,1,1
142,blueberry,1,2,3,1,1
143,blueberry,1,2,3,1,2
144,raspberry,2,0,2,1,1
145,blueberry,0,2,2,1,1
146,blueberry,0,2,2,1,1
147,blueberry,0,2,2,1,2
148,blueberry,0,2,2,1,1
149,raspberry,2,1,3,1,1
150,blueberry,1,2,3,1,2
151,blueberry,1,2,3,1,1
152,blueberry,0,2,2,1,1
153,blueberry,0,2,2,1,1
154,blueberry,0,2,2,1,1
155,blueberry,0,2,2,1,1
156,raspberry,2,1,3,1,1
157,blueberry,1,2,3,1,2
158,raspberry,2,0,2,1,1
159,blueberry,1,2,3,1,1
160,raspberry,2,0,2,1,1
