match_id,winner,raspberry_rounds,blueberry_rounds,rounds_played,raspberry_final_upgrades,blueberry_final_upgrades,raspberry_strategy,blueberry_strategy
1,raspberry,2,0,2,1,1,mixed_composition,mixed_composition
2,raspberry,2,1,3,1,1,mixed_composition,mixed_composition
3,blueberry,1,2,3,1,2,mixed_composition,mixed_composition
4,raspberry,2,1,3,1,1,mixed_composition,mixed_composition
5,raspberry,2,1,3,1,1,mixed_composition,mixed_composition
6,raspberry,2,0,2,1,1,mixed_composition,mixed_composition
7,raspberry,2,0,2,1,2,mixed_composition,mixed_composition
8,blueberry,0,2,2,1,2,mixed_composition,mixed_composition
9,raspberry,2,1,3,1,1,mixed_composition,mixed_composition
10,blueberry,1,2,3,1,2,mixed_composition,mixed_composition
11,raspberry,2,0,2,1,1,mixed_composition,mixed_composition
12,raspberry,2,1,3,1,1,mixed_composition,mixed_composition
13,raspberry,2,0,2,1,1,mixed_composition,mixed_composition
14,raspberry,2,0,2,1,1,mixed_composition,mixed_composition
15,raspberry,2,0,2,1,1,mixed_composition,mixed_composition
16,raspberry,2,0,2,1,1,mixed_composition,mixed_composition
17,raspberry,2,0,2,1,1,mixed_composition,mixed_composition
18,raspberry,2,1,3,1,1,mixed_composition,mixed_composition
19,raspberry,2,1,3,2,1,mixed_composition,mixed_composition
20,blueberry,1,2,3,2,1,mixed_composition,mixed_composition
21,raspberry,2,0,2,1,1,mixed_composition,mixed_composition
22,blueberry,1,2,3,1,1,mixed_composition,swarm_focus
23,raspberry,2,0,2,1,1,mixed_composition,mixed_composition
24,blueberry,1,2,3,1,3,mixed_composition,swarm_focus
25,blueberry,1,2,3,1,2,mixed_composition,mixed_composition
26,raspberry,2,0,2,1,1,mixed_composition,mixed_composition
27,blueberry,0,2,2,1,1,mixed_composition,mixed_composition
28,raspberry,2,1,3,1,1,mixed_composition,mixed_composition
29,raspberry,2,1,3,1,1,mixed_composition,mixed_composition
30,blueberry,1,2,3,1,1,mixed_composition,swarm_focus
31,raspberry,2,1,3,1,1,mixed_composition,mixed_composition
32,raspberry,2,1,3,1,1,mixed_composition,mixed_composition
33,raspberry,2,1,3,1,1,mixed_composition,mixed_composition
34,blueberry,0,2,2,1,2,mixed_composition,swarm_focus
35,raspberry,2,0,2,2,1,mixed_composition,mixed_composition
36,blueberry,0,2,2,1,1,mixed_composition,swarm_focus
37,raspberry,2,0,2,1,1,mixed_composition,mixed_composition
38,raspberry,2,0,2,1,1,mixed_composition,mixed_composition
39,blueberry,0,2,2,1,1,mixed_composition,mixed_composition
40,raspberry,2,0,2,1,2,mixed_composition,mixed_composition
41,raspberry,2,0,2,1,1,mixed_composition,mixed_composition
42,raspberry,2,0,2,1,1,mixed_composition,mixed_composition
43,raspberry,2,1,3,1,1,mixed_composition,mixed_composition
44,raspberry,2,1,3,1,2,mixed_composition,mixed_composition
45,raspberry,2,0,2,2,1,mixed_composition,mixed_composition
46,raspberry,2,1,3,1,2,mixed_composition,mixed_composition
47,blueberry,1,2,3,1,2,mixed_composition,mixed_composition
48,blueberry,0,2,2,1,1,mixed_composition,swarm_focus
49,raspberry,2,0,2,1,1,mixed_composition,mixed_composition
50,raspberry,2,0,2,1,2,mixed_composition,mixed_composition
51,blueberry,0,2,2,1,3,mixed_composition,mixed_composition
52,raspberry,2,0,2,1,1,mixed_composition,mixed_composition
53,blueberry,1,2,3,1,1,mixed_composition,mixed_composition
54,raspberry,2,0,2,1,1,mixed_composition,mixed_composition
55,raspberry,2,0,2,1,2,mixed_composition,mixed_composition
56,raspberry,2,0,2,1,1,mixed_composition,mixed_composition
57,raspberry,2,0,2,1,1,mixed_composition,mixed_composition
58,raspberry,2,1,3,2,1,mixed_composition,mixed_composition
59,raspberry,2,1,3,1,1,mixed_composition,mixed_composition
60,raspberry,2,0,2,2,2,mixed_composition,mixed_composition
61,raspberry,2,1,3,1,1,mixed_composition,mixed_composition
62,raspberry,2,0,2,1,1,mixed_composition,mixed_composition
63,raspberry,2,1,3,1,1,mixed_composition,mixed_composition
64,raspberry,2,1,3,1,1,mixed_composition,mixed_composition
65,blueberry,0,2,2,1,2,mixed_composition,swarm_focus
66,raspberry,2,1,3,1,1,mixed_composition,mixed_composition
67,raspberry,2,0,2,1,1,mixed_composition,mixed_composition
68,blueberry,1,2,3,1,1,mixed_composition,mixed_composition
69,raspberry,2,0,2,1,1,mixed_composition,mixed_composition
70,blueberry,0,2,2,1,1,mixed_composition,mixed_composition
71,raspberry,2,0,2,1,1,mixed_composition,mixed_composition
72,raspberry,2,0,2,1,1,mixed_composition,mixed_composition
73,raspberry,2,1,3,1,3,mixed_composition,mixed_composition
74,blueberry,1,2,3,1,1,mixed_composition,swarm_focus
75,raspberry,2,0,2,1,1,mixed_composition,mixed_composition
76,raspberry,2,1,3,2,1,mixed_composition,mixed_composition
77,raspberry,2,0,2,1,2,mixed_composition,mixed_composition
78,raspberry,2,0,2,1,1,mixed_composition,mixed_composition
79,raspberry,2,0,2,3,1,mixed_composition,mixed_composition
80,blueberry,0,2,2,1,2,mixed_composition,swarm_focus
81,raspberry,2,1,3,1,1,mixed_composition,mixed_composition
82,blueberry,1,2,3,1,1,mixed_composition,mixed_composition
83,blueberry,1,2,3,1,1,mixed_composition,mixed_composition
84,blueberry,1,2,3,1,2,mixed_composition,mixed_composition
85,raspberry,2,0,2,1,1,mixed_composition,mixed_composition
86,raspberry,2,0,2,1,2,mixed_composition,mixed_composition
87,blueberry,1,2,3,1,2,mixed_composition,mixed_composition
88,blueberry,1,2,3,1,1,mixed_composition,swarm_focus
89,raspberry,2,0,2,2,1,mixed_composition,swarm_focus
90,blueberry,1,2,3,1,1,mixed_composition,mixed_composition
91,raspberry,2,0,2,1,1,mixed_composition,mixed_composition
92,raspberry,2,1,3,1,1,mixed_composition,mixed_composition
93,raspberry,2,0,2,1,1,mixed_composition,swarm_focus
94,raspberry,2,0,2,1,1,mixed_composition,mixed_composition
95,raspberry,2,0,2,1,1,mixed_composition,mixed_composition
96,blueberry,0,2,2,2,1,mixed_composition,swarm_focus
97,blueberry,1,2,3,1,1,mixed_composition,mixed_composition
98,blueberry,0,2,2,1,1,mixed_composition,swarm_focus
99,raspberry,2,0,2,2,1,mixed_composition,mixed_composition
100,blueberry,0,2,2,1,1,mixed_composition,swarm_focus
101,raspberry,2,1,3,1,2,mixed_composition,mixed_composition
102,blueberry,1,2,3,1,1,mixed_composition,mixed_composition
103,blueberry,1,2,3,1,1,mixed_composition,mixed_composition
104,raspberry,2,1,3,1,1,mixed_composition,mixed_composition
105,raspberry,2,1,3,2,1,mixed_composition,mixed_composition
106,raspberry,2,1,3,1,1,mixed_composition,mixed_composition
107,raspberry,2,1,3,1,1,mixed_composition,mixed_composition
108,blueberry,1,2,3,1,1,mixed_composition,swarm_focus
109,raspberry,2,1,3,2,1,mixed_composition,mixed_composition
110,raspberry,2,0,2,1,1,mixed_composition,mixed_composition
111,raspberry,2,1,3,1,2,mixed_composition,mixed_composition
112,blueberry,1,2,3,1,1,mixed_composition,mixed_composition
113,raspberry,2,1,3,1,1,mixed_composition,mixed_composition
114,blueberry,1,2,3,1,1,mixed_composition,swarm_focus
115,raspberry,2,1,3,1,1,mixed_composition,mixed_composition
116,raspberry,2,0,2,1,1,mixed_composition,mixed_composition
117,blueberry,0,2,2,1,1,mixed_composition,swarm_focus
118,raspberry,2,1,3,1,1,mixed_composition,mixed_composition
119,raspberry,2,0,2,1,1,mixed_composition,mixed_composition
120,raspberry,2,1,3,1,1,mixed_composition,mixed_composition
121,raspberry,2,0,2,1,1,mixed_composition,mixed_composition
122,blueberry,0,2,2,1,1,mixed_composition,swarm_focus
123,raspberry,2,1,3,1,1,mixed_composition,mixed_composition
124,blueberry,0,2,2,1,1,mixed_composition,mixed_composition
125,raspberry,2,1,3,1,1,mixed_composition,mixed_composition
126,raspberry,2,0,2,1,1,mixed_composition,mixed_composition
127,raspberry,2,1,3,1,1,mixed_composition,mixed_composition
128,blueberry,0,2,2,1,1,mixed_composition,mixed_composition
129,blueberry,1,2,3,1,2,mixed_composition,mixed_composition
130,raspberry,2,0,2,1,1,mixed_composition,mixed_composition
131,raspberry,2,1,3,1,1,mixed_composition,mixed_composition
132,raspberry,2,1,3,1,1,mixed_composition,mixed_composition
133,raspberry,2,1,3,1,1,mixed_composition,mixed_composition
134,blueberry,0,2,2,1,1,mixed_composition,mixed_composition
135,raspberry,2,0,2,1,1,mixed_composition,mixed_composition
136,raspberry,2,1,3,1,1,mixed_composition,mixed_composition
137,blueberry,0,2,2,1,2,mixed_composition,mixed_composition
138,blueberry,0,2,2,1,2,mixed_composition,swarm_focus
139,raspberry,2,0,2,1,1,mixed_composition,mixed_composition
140,blueberry,0,2,2,1,1,mixed_composition,swarm_focus
141,raspberry,2,0,2,1,1,mixed_composition,mixed_composition
142,raspberry,2,1,3,1,1,mixed_composition,mixed_composition
143,raspberry,2,0,2,1,2,mixed_composition,mixed_composition
144,blueberry,1,2,3,1,1,mixed_composition,mixed_composition
145,raspberry,2,1,3,1,1,mixed_composition,mixed_composition
146,blueberry,0,2,2,1,1,mixed_composition,swarm_focus
147,raspberry,2,0,2,1,1,mixed_composition,mixed_composition
148,raspberry,2,0,2,1,1,mixed_composition,mixed_composition
149,raspberry,2,1,3,1,1,mixed_composition,mixed_composition
150,blueberry,0,2,2,1,1,mixed_composition,mixed_composition
151,raspberry,2,0,2,1,1,mixed_composition,mixed_composition
152,blueberry,0,2,2,1,2,mixed_composition,swarm_focus
153,blueberry,1,2,3,1,1,mixed_composition,mixed_composition
154,blueberry,0,2,2,1,1,mixed_composition,swarm_focus
155,raspberry,2,0,2,3,1,mixed_composition,mixed_composition
156,blueberry,0,2,2,1,2,mixed_composition,swarm_focus
157,raspberry,2,1,3,1,1,mixed_composition,mixed_composition
158,raspberry,2,0,2,1,1,mixed_composition,mixed_composition
159,raspberry,2,0,2,1,1,mixed_composition,mixed_composition
160,raspberry,2,1,3,1,1,mixed_composition,mixed_composition
