match_id,winner,raspberry_rounds,blueberry_rounds,rounds_played,raspberry_final_upgrades,blueberry_final_upgrades
1,blueberry,0,2,2,1,2
2,blueberry,0,2,2,1,2
3,blueberry,1,2,3,1,3
4,raspberry,2,1,3,1,1
5,blueberry,1,2,3,1,1
6,raspberry,2,0,2,1,1
7,blueberry,1,2,3,1,2
8,blueberry,1,2,3,1,1
9,raspberry,2,0,2,1,1
10,blueberry,1,2,3,1,1
11,raspberry,2,0,2,1,1
12,blueberry,1,2,3,1,1
13,blueberry,1,2,3,1,2
14,blueberry,1,2,3,1,2
15,blueberry,1,2,3,1,3
16,raspberry,2,0,2,1,2
17,raspberry,2,1,3,1,1
18,blueberry,0,2,2,1,1
19,raspberry,2,0,2,1,1
20,blueberry,1,2,3,1,2
21,raspberry,2,0,2,1,1
22,raspberry,2,1,3,1,2
23,blueberry,0,2,2,1,2
24,blueberry,0,2,2,1,1
25,raspberry,2,1,3,2,1
26,blueberry,0,2,2,1,1
27,raspberry,2,0,2,1,2
28,raspberry,2,1,3,1,2
29,blueberry,1,2,3,1,1
30,raspberry,2,0,2,1,1
31,blueberry,0,2,2,1,1
32,blueberry,1,2,3,1,2
33,blueberry,1,2,3,1,1
34,raspberry,2,1,3,1,2
35,blueberry,1,2,3,1,1
36,blueberry,0,2,2,1,1
37,raspberry,2,1,3,1,1
38,blueberry,0,2,2,1,1
39,blueberry,0,2,2,1,1
40,blueberry,0,2,2,1,1
41,blueberry,1,2,3,1,1
42,raspberry,2,1,3,1,1
43,raspberry,2,1,3,1,1
44,blueberry,1,2,3,1,1
45,blueberry,1,2,3,1,4
46,raspberry,2,0,2,1,1
47,blueberry,1,2,3,1,2
48,blueberry,0,2,2,1,1
49,raspberry,2,0,2,1,1
50,blueberry,1,2,3,2,1
51,raspberry,2,0,2,1,1
52,raspberry,2,1,3,2,1
53,raspberry,2,1,3,1,1
54,blueberry,1,2,3,1,2
55,raspberry,2,1,3,1,1
56,raspberry,2,0,2,1,1
57,blueberry,0,2,2,1,1
58,raspberry,2,0,2,1,1
59,raspberry,2,0,2,1,1
60,blueberry,0,2,2,1,1
61,blueberry,1,2,3,1,2
62,blueberry,0,2,2,1,1
63,blueberry,0,2,2,1,1
64,blueberry,0,2,2,1,1
65,raspberry,2,1,3,1,2
66,raspberry,2,0,2,1,1
67,raspberry,2,0,2,1,1
68,blueberry,1,2,3,1,1
69,raspberry,2,0,2,1,1
70,raspberry,2,0,2,1,1
71,blueberry,0,2,2,1,2
72,blueberry,1,2,3,1,1
73,blueberry,0,2,2,1,1
74,blueberry,1,2,3,1,3
75,raspberry,2,1,3,1,1
76,blueberry,1,2,3,1,2
77,raspberry,2,1,3,1,1
78,blueberry,0,2,2,1,1
79,blueberry,1,2,3,1,2
80,blueberry,0,2,2,1,1
81,blueberry,1,2,3,1,1
82,raspberry,2,0,2,1,1
83,raspberry,2,0,2,1,1
84,blueberry,0,2,2,1,2
85,blueberry,0,2,2,1,2
86,blueberry,0,2,2,1,1
87,raspberry,2,1,3,1,1
88,raspberry,2,0,2,2,1
89,blueberry,1,2,3,1,1
90,blueberry,1,2,3,1,1
91,blueberry,1,2,3,1,1
92,raspberry,2,0,2,1,1
93,raspberry,2,1,3,1,1
94,raspberry,2,0,2,2,1
95,blueberry,1,2,3,1,1
96,blueberry,1,2,3,1,2
97,raspberry,2,0,2,1,1
98,raspberry,2,0,2,1,1
99,blueberry,0,2,2,1,1
100,raspberry,2,1,3,1,2
101,blueberry,0,2,2,1,1
102,blueberry,1,2,3,1,1
103,raspberry,2,0,2,1,1
104,raspberry,2,0,2,1,2
105,raspberry,2,1,3,2,1
106,raspberry,2,1,3,1,1
107,blueberry,0,2,2,1,2
108,blueberry,1,2,3,1,2
109,blueberry,0,2,2,1,1
110,blueberry,1,2,3,1,1
111,raspberry,2,0,2,1,1
112,raspberry,2,0,2,1,3
113,raspberry,2,0,2,1,2
114,raspberry,2,0,2,1,1
115,blueberry,1,2,3,1,2
116,blueberry,0,2,2,1,1
117,blueberry,0,2,2,1,1
118,raspberry,2,1,3,1,1
119,blueberry,0,2,2,1,2
120,blueberry,0,2,2,1,2
121,blueberry,1,2,3,1,1
122,raspberry,2,1,3,2,1
123,blueberry,0,2,2,1,1
124,raspberry,2,0,2,1,1
125,raspberry,2,1,3,1,1
126,raspberry,2,0,2,1,2
127,blueberry,1,2,3,1,2
128,raspberry,2,0,2,1,1
129,raspberry,2,0,2,1,1
130,raspberry,2,1,3,1,1
131,raspberry,2,0,2,1,1
132,blueberry,1,2,3,1,1
133,raspberry,2,1,3,1,2
134,blueberry,1,2,3,1,1
135,blueberry,0,2,2,1,1
136,blueberry,0,2,2,1,1
137,blueberry,0,2,2,1,4
138,blueberry,1,2,3,1,2
139,raspberry,2,1,3,1,1
140,blueberry,0,2,2,1,1
141,raspberry,2,0,2,1,1
142,blueberry,0,2,2,2,2
143,blueberry,0,2,2,1,1
144,blueberry,1,2,3,1,1
145,blueberry,0,2,2,1,1
146,blueberry,1,2,3,1,1
147,blueberry,0,2,2,1,1
148,blueberry,0,2,2,1,1
149,blueberry,0,2,2,1,1
150,blueberry,1,2,3,1,1
151,blueberry,0,2,2,1,2
152,blueberry,0,2,2,1,1
153,blueberry,1,2,3,1,2
154,blueberry,1,2,3,1,1
155,blueberry,1,2,3,1,1
156,blueberry,0,2,2,1,1
157,blueberry,1,2,3,1,2
158,blueberry,0,2,2,1,1
159,blueberry,0,2,2,1,1
160,blueberry,1,2,3,1,1
