match_id,winner,raspberry_rounds,blueberry_rounds,rounds_played,raspberry_final_upgrades,blueberry_final_upgrades,raspberry_strategy,blueberry_strategy
1,blueberry,0,2,2,3,3,upgrade_focus,upgrade_focus
2,raspberry,2,1,3,5,3,upgrade_focus,upgrade_focus
3,raspberry,2,0,2,3,1,upgrade_focus,swarm_focus
4,raspberry,2,1,3,3,2,upgrade_focus,upgrade_focus
5,raspberry,2,0,2,3,1,upgrade_focus,swarm_focus
6,raspberry,2,0,2,2,1,upgrade_focus,mixed_composition
7,raspberry,2,0,2,2,1,upgrade_focus,mixed_composition
8,raspberry,2,0,2,3,1,upgrade_focus,swarm_focus
9,blueberry,0,2,2,1,1,swarm_focus,swarm_focus
10,raspberry,2,0,2,4,1,upgrade_focus,swarm_focus
11,raspberry,2,0,2,1,1,mixed_composition,mixed_composition
12,raspberry,2,0,2,1,1,mixed_composition,mixed_composition
13,raspberry,2,0,2,3,1,upgrade_focus,swarm_focus
14,raspberry,2,0,2,2,1,upgrade_focus,mixed_composition
15,blueberry,0,2,2,2,4,upgrade_focus,upgrade_focus
16,raspberry,2,0,2,2,1,upgrade_focus,mixed_composition
17,raspberry,2,1,3,2,1,upgrade_focus,mixed_composition
18,raspberry,2,1,3,3,3,upgrade_focus,upgrade_focus
19,raspberry,2,0,2,3,1,upgrade_focus,swarm_focus
20,blueberry,1,2,3,1,1,swarm_focus,swarm_focus
21,blueberry,0,2,2,1,1,swarm_focus,swarm_focus
22,raspberry,2,1,3,2,1,upgrade_focus,swarm_focus
23,raspberry,2,0,2,1,1,mixed_composition,mixed_composition
24,raspberry,2,0,2,2,2,upgrade_focus,upgrade_focus
25,blueberry,1,2,3,2,2,upgrade_focus,upgrade_focus
26,blueberry,0,2,2,3,4,upgrade_focus,upgrade_focus
27,raspberry,2,1,3,1,1,mixed_composition,swarm_focus
28,blueberry,1,2,3,1,2,mixed_composition,upgrade_focus
29,raspberry,2,0,2,4,1,upgrade_focus,swarm_focus
30,raspberry,2,1,3,2,1,upgrade_focus,swarm_focus
31,raspberry,2,1,3,3,1,upgrade_focus,swarm_focus
32,raspberry,2,0,2,2,1,upgrade_focus,swarm_focus
33,blueberry,1,2,3,1,2,mixed_composition,upgrade_focus
34,blueberry,1,2,3,1,1,mixed_composition,mixed_composition
