match_id,winner,raspberry_rounds,blueberry_rounds,rounds_played,raspberry_final_upgrades,blueberry_final_upgrades
1,raspberry,2,1,3,1,1
2,raspberry,2,0,2,1,2
3,raspberry,2,0,2,1,1
4,raspberry,2,0,2,1,1
5,blueberry,1,2,3,1,1
6,raspberry,2,1,3,1,1
7,raspberry,2,0,2,1,1
8,blueberry,1,2,3,1,2
9,raspberry,2,0,2,1,1
10,blueberry,1,2,3,1,1
11,raspberry,2,0,2,1,3
12,raspberry,2,1,3,1,1
13,blueberry,0,2,2,1,1
14,blueberry,0,2,2,1,1
15,raspberry,2,0,2,1,1
16,blueberry,1,2,3,1,1
17,blueberry,0,2,2,1,1
18,blueberry,1,2,3,1,2
19,blueberry,1,2,3,2,1
20,blueberry,0,2,2,1,1
21,blueberry,1,2,3,1,1
22,raspberry,2,1,3,1,1
23,blueberry,1,2,3,1,2
24,raspberry,2,0,2,1,1
25,raspberry,2,0,2,1,1
26,blueberry,0,2,2,1,1
27,blueberry,1,2,3,1,1
28,blueberry,1,2,3,1,2
29,raspberry,2,0,2,1,2
30,blueberry,1,2,3,1,2
31,blueberry,0,2,2,1,1
32,blueberry,0,2,2,1,1
33,blueberry,1,2,3,1,2
34,blueberry,0,2,2,1,1
35,blueberry,1,2,3,1,2
36,raspberry,2,1,3,1,2
37,blueberry,0,2,2,1,2
38,blueberry,0,2,2,1,1
39,raspberry,2,0,2,1,1
40,raspberry,2,1,3,1,1
41,raspberry,2,0,2,1,1
42,raspberry,2,0,2,1,1
43,blueberry,0,2,2,1,1
44,blueberry,0,2,2,1,1
45,blueberry,0,2,2,1,2
46,raspberry,2,0,2,1,1
47,raspberry,2,0,2,1,1
48,blueberry,0,2,2,1,2
49,blueberry,1,2,3,1,1
50,raspberry,2,0,2,2,1
51,blueberry,0,2,2,1,2
52,blueberry,0,2,2,1,1
53,blueberry,1,2,3,1,2
54,raspberry,2,0,2,1,2
55,blueberry,0,2,2,1,1
56,blueberry,1,2,3,1,1
57,raspberry,2,1,3,1,1
58,blueberry,0,2,2,1,2
59,blueberry,0,2,2,1,1
60,blueberry,1,2,3,1,2
61,blueberry,1,2,3,1,1
62,raspberry,2,1,3,1,2
63,raspberry,2,0,2,1,2
64,blueberry,1,2,3,1,1
65,raspberry,2,1,3,1,1
66,raspberry,2,0,2,1,1
67,raspberry,2,0,2,1,2
68,raspberry,2,0,2,1,1
69,blueberry,0,2,2,1,1
70,blueberry,1,2,3,1,1
71,blueberry,0,2,2,1,2
72,blueberry,0,2,2,1,1
73,raspberry,2,0,2,1,2
74,raspberry,2,1,3,1,1
75,raspberry,2,0,2,1,1
76,blueberry,1,2,3,1,1
77,raspberry,2,0,2,1,1
78,raspberry,2,0,2,1,1
79,blueberry,0,2,2,1,2
80,blueberry,1,2,3,1,2
81,blueberry,0,2,2,1,1
82,blueberry,0,2,2,1,2
83,blueberry,0,2,2,1,1
84,raspberry,2,0,2,1,1
85,blueberry,0,2,2,1,1
86,blueberry,0,2,2,1,2
87,blueberry,0,2,2,1,1
88,raspberry,2,0,2,1,1
89,blueberry,1,2,3,1,1
90,blueberry,1,2,3,1,1
91,raspberry,2,1,3,1,1
92,raspberry,2,0,2,1,1
93,blueberry,1,2,3,1,2
94,raspberry,2,1,3,1,1
95,raspberry,2,1,3,1,1
96,blueberry,0,2,2,1,1
97,blueberry,1,2,3,1,1
98,blueberry,1,2,3,1,1
99,raspberry,2,1,3,1,1
100,raspberry,2,1,3,1,2
101,blueberry,1,2,3,1,1
102,blueberry,0,2,2,1,1
103,blueberry,1,2,3,1,1
104,blueberry,1,2,3,1,2
105,raspberry,2,1,3,1,1
106,blueberry,1,2,3,1,1
107,raspberry,2,0,2,1,1
108,blueberry,0,2,2,1,3
109,raspberry,2,0,2,1,1
110,raspberry,2,0,2,1,2
111,blueberry,0,2,2,1,2
112,blueberry,0,2,2,1,2
113,blueberry,1,2,3,1,2
114,blueberry,0,2,2,1,1
115,blueberry,1,2,3,1,1
116,blueberry,0,2,2,1,1
117,raspberry,2,0,2,1,1
118,raspberry,2,0,2,1,1
119,blueberry,1,2,3,1,1
120,blueberry,0,2,2,1,1
121,blueberry,0,2,2,2,1
122,blueberry,0,2,2,1,1
123,raspberry,2,0,2,1,1
124,blueberry,0,2,2,1,1
125,raspberry,2,1,3,1,1
126,raspberry,2,1,3,1,1
127,blueberry,1,2,3,1,2
128,raspberry,2,0,2,1,2
129,blueberry,1,2,3,1,1
130,raspberry,2,0,2,1,1
131,raspberry,2,0,2,1,1
132,blueberry,0,2,2,1,1
133,raspberry,2,1,3,1,3
134,raspberry,2,1,3,1,2
135,blueberry,0,2,2,1,1
136,blueberry,1,2,3,1,1
137,blueberry,1,2,3,1,1
138,blueberry,0,2,2,1,2
139,blueberry,0,2,2,1,1
140,blueberry,1,2,3,1,2
141,raspberry,2,1,3,1,2
142,raspberry,2,0,2,1,1
143,raspberry,2,1,3,1,1
144,blueberry,1,2,3,1,1
145,raspberry,2,0,2,1,1
146,raspberry,2,1,3,1,2
147,raspberry,2,1,3,1,1
148,raspberry,2,0,2,1,3
149,blueberry,1,2,3,1,1
150,raspberry,2,0,2,1,1
151,blueberry,0,2,2,1,1
152,blueberry,0,2,2,1,2
153,raspberry,2,0,2,1,1
154,raspberry,2,0,2,1,2
155,blueberry,1,2,3,1,2
156,raspberry,2,1,3,1,1
157,blueberry,1,2,3,1,1
158,raspberry,2,0,2,1,1
159,blueberry,0,2,2,1,1
160,blueberry,0,2,2,1,1
