match_id,winner,raspberry_rounds,blueberry_rounds,rounds_played,raspberry_final_upgrades,blueberry_final_upgrades
1,blueberry,1,2,3,1,1
2,raspberry,2,0,2,1,1
3,raspberry,2,1,3,1,2
4,blueberry,1,2,3,1,3
5,raspberry,2,0,2,1,1
6,raspberry,2,0,2,1,1
7,blueberry,0,2,2,1,1
8,blueberry,0,2,2,1,1
9,blueberry,0,2,2,1,1
10,blueberry,0,2,2,1,3
11,blueberry,1,2,3,1,1
12,blueberry,1,2,3,1,1
13,raspberry,2,1,3,1,1
14,blueberry,0,2,2,1,1
15,raspberry,2,0,2,1,1
16,blueberry,1,2,3,1,3
17,raspberry,2,0,2,2,2
18,raspberry,2,1,3,1,2
19,blueberry,1,2,3,1,2
20,blueberry,1,2,3,1,2
21,blueberry,0,2,2,1,2
22,blueberry,1,2,3,1,2
23,blueberry,0,2,2,1,2
24,blueberry,1,2,3,1,2
25,blueberry,0,2,2,1,2
26,raspberry,2,0,2,1,1
27,raspberry,2,1,3,1,2
28,raspberry,2,1,3,1,1
29,raspberry,2,1,3,1,1
30,blueberry,1,2,3,1,1
31,blueberry,1,2,3,1,2
32,raspberry,2,0,2,1,1
33,raspberry,2,1,3,1,2
34,raspberry,2,1,3,1,1
35,raspberry,2,1,3,1,1
36,raspberry,2,0,2,1,1
37,blueberry,1,2,3,1,2
38,raspberry,2,0,2,1,1
39,blueberry,1,2,3,1,2
40,blueberry,0,2,2,1,1
41,blueberry,1,2,3,1,1
42,raspberry,2,1,3,1,1
43,blueberry,1,2,3,1,2
44,raspberry,2,0,2,1,1
45,raspberry,2,0,2,1,2
46,raspberry,2,0,2,1,2
47,raspberry,2,0,2,1,1
48,blueberry,1,2,3,1,1
49,blueberry,1,2,3,1,2
50,blueberry,0,2,2,1,2
51,raspberry,2,0,2,1,3
52,blueberry,1,2,3,2,2
53,blueberry,1,2,3,1,2
54,raspberry,2,0,2,2,2
55,raspberry,2,0,2,1,2
56,raspberry,2,1,3,1,1
57,raspberry,2,1,3,1,1
58,blueberry,0,2,2,1,1
59,blueberry,1,2,3,1,1
60,blueberry,1,2,3,1,2
61,blueberry,0,2,2,1,1
62,blueberry,0,2,2,1,1
63,raspberry,2,0,2,1,1
64,raspberry,2,1,3,1,3
65,blueberry,0,2,2,1,1
66,blueberry,1,2,3,1,2
67,blueberry,0,2,2,1,1
68,raspberry,2,1,3,1,1
69,raspberry,2,1,3,1,1
70,blueberry,1,2,3,1,1
71,blueberry,0,2,2,1,1
72,blueberry,1,2,3,1,1
73,blueberry,1,2,3,1,1
74,raspberry,2,1,3,1,1
75,raspberry,2,1,3,1,1
76,raspberry,2,1,3,1,1
77,raspberry,2,0,2,1,1
78,raspberry,2,1,3,2,4
79,blueberry,0,2,2,2,1
80,raspberry,2,1,3,1,1
81,blueberry,0,2,2,1,1
82,blueberry,0,2,2,1,1
83,blueberry,1,2,3,1,1
84,blueberry,0,2,2,1,2
85,raspberry,2,0,2,1,1
86,blueberry,1,2,3,1,1
87,raspberry,2,0,2,1,1
88,raspberry,2,0,2,1,1
89,raspberry,2,0,2,2,1
90,raspberry,2,1,3,1,1
91,blueberry,0,2,2,1,1
92,raspberry,2,1,3,1,1
93,raspberry,2,0,2,1,1
94,raspberry,2,1,3,1,2
95,raspberry,2,1,3,1,1
96,blueberry,1,2,3,1,2
97,raspberry,2,0,2,1,1
98,raspberry,2,0,2,1,1
99,blueberry,0,2,2,1,1
100,raspberry,2,1,3,1,2
101,blueberry,0,2,2,1,1
102,blueberry,0,2,2,1,1
103,blueberry,0,2,2,1,1
104,raspberry,2,0,2,1,2
105,raspberry,2,1,3,1,1
106,raspberry,2,0,2,1,1
107,raspberry,2,1,3,1,1
108,blueberry,0,2,2,1,1
109,raspberry,2,1,3,1,2
110,blueberry,1,2,3,1,2
111,raspberry,2,0,2,1,1
112,raspberry,2,0,2,1,1
113,raspberry,2,1,3,1,1
114,raspberry,2,1,3,1,1
115,raspberry,2,0,2,1,1
116,blueberry,1,2,3,1,1
117,blueberry,0,2,2,1,1
118,blueberry,1,2,3,1,1
119,raspberry,2,1,3,1,1
120,raspberry,2,0,2,1,1
121,raspberry,2,0,2,1,1
122,raspberry,2,1,3,1,1
123,raspberry,2,0,2,1,2
124,blueberry,1,2,3,1,2
125,raspberry,2,0,2,1,1
126,raspberry,2,0,2,1,2
127,blueberry,1,2,3,1,1
128,raspberry,2,0,2,1,1
129,blueberry,0,2,2,1,2
130,raspberry,2,0,2,1,1
131,blueberry,0,2,2,1,1
132,blueberry,0,2,2,1,2
133,raspberry,2,0,2,1,1
134,raspberry,2,0,2,1,1
135,blueberry,0,2,2,1,2
136,blueberry,1,2,3,1,1
137,raspberry,2,1,3,2,1
138,blueberry,0,2,2,1,1
139,blueberry,1,2,3,1,2
140,blueberry,0,2,2,1,1
141,raspberry,2,0,2,1,1
142,blueberry,0,2,2,1,1
143,blueberry,0,2,2,1,2
144,blueberry,0,2,2,1,1
145,blueberry,1,2,3,1,1
146,raspberry,2,0,2,1,1
147,raspberry,2,0,2,1,1
148,raspberry,2,0,2,1,1
149,blueberry,1,2,3,2,1
150,raspberry,2,1,3,1,2
151,blueberry,0,2,2,2,1
152,blueberry,0,2,2,1,1
153,blueberry,0,2,2,1,1
154,raspberry,2,0,2,1,1
155,blueberry,0,2,2,1,1
156,blueberry,0,2,2,1,3
157,raspberry,2,0,2,1,2
158,raspberry,2,1,3,1,1
159,raspberry,2,0,2,1,1
160,blueberry,0,2,2,1,2
